locus_tag	ftype	length_bp	gene	EC_number	COG	product
FBNFPFMN_02334	CDS	405				hypothetical protein
FBNFPFMN_02335	CDS	1140	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
FBNFPFMN_02336	CDS	1158			COG0327	GTP cyclohydrolase 1 type 2 
FBNFPFMN_02337	CDS	777				hypothetical protein
FBNFPFMN_02338	CDS	384				hypothetical protein
FBNFPFMN_02339	CDS	558	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
FBNFPFMN_02340	CDS	456				hypothetical protein
FBNFPFMN_02341	CDS	720	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
FBNFPFMN_02342	CDS	1812	bamA_3			Outer membrane protein assembly factor BamA
FBNFPFMN_02343	CDS	402				hypothetical protein
FBNFPFMN_02344	CDS	1032	mutY	3.2.2.31		Adenine DNA glycosylase
FBNFPFMN_02345	CDS	492				hypothetical protein
FBNFPFMN_02346	CDS	480				hypothetical protein
FBNFPFMN_02347	CDS	291	groS_2		COG0234	10 kDa chaperonin
FBNFPFMN_02348	CDS	1683	groL_2		COG0459	60 kDa chaperonin
FBNFPFMN_02349	CDS	2751	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
FBNFPFMN_02350	CDS	201				hypothetical protein
FBNFPFMN_02351	CDS	1686				hypothetical protein
FBNFPFMN_02352	CDS	294				hypothetical protein
FBNFPFMN_02353	CDS	1110	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
FBNFPFMN_02354	CDS	1308	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
FBNFPFMN_02355	CDS	1125	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
FBNFPFMN_02356	CDS	603				hypothetical protein
FBNFPFMN_02357	CDS	1644	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
FBNFPFMN_02358	CDS	846				hypothetical protein
FBNFPFMN_02359	CDS	870	punA	2.4.2.1		Purine nucleoside phosphorylase 1
FBNFPFMN_02360	CDS	1242				hypothetical protein
FBNFPFMN_02361	CDS	669	recX			Regulatory protein RecX
FBNFPFMN_02362	CDS	948				hypothetical protein
FBNFPFMN_02363	CDS	2607				hypothetical protein
FBNFPFMN_02364	CDS	1203				hypothetical protein
FBNFPFMN_02365	CDS	555				hypothetical protein
FBNFPFMN_02366	CDS	285				hypothetical protein
FBNFPFMN_02367	CDS	501	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
FBNFPFMN_02368	CDS	2505				hypothetical protein
FBNFPFMN_02369	CDS	435				hypothetical protein
FBNFPFMN_02370	CDS	186				hypothetical protein
FBNFPFMN_02371	CDS	1791	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
FBNFPFMN_02372	CDS	651				hypothetical protein
FBNFPFMN_02373	CDS	1047	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
FBNFPFMN_02374	CDS	1098	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
FBNFPFMN_02375	CDS	1641	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
FBNFPFMN_02376	CDS	1419	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
FBNFPFMN_02377	CDS	483				hypothetical protein
FBNFPFMN_02378	CDS	618	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
FBNFPFMN_02379	CDS	1755	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
FBNFPFMN_02380	CDS	1602	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
FBNFPFMN_02381	CDS	474				hypothetical protein
FBNFPFMN_02382	CDS	279				hypothetical protein
FBNFPFMN_02383	CDS	813				hypothetical protein
FBNFPFMN_02384	CDS	420				hypothetical protein
FBNFPFMN_02385	CDS	1125				hypothetical protein
FBNFPFMN_02386	CDS	792	MTAP_2	2.4.2.1		S-methyl-5'-thioadenosine phosphorylase
FBNFPFMN_02387	CDS	3099				hypothetical protein
FBNFPFMN_02388	CDS	636				hypothetical protein
FBNFPFMN_02389	CDS	1860			COG1132	putative ABC transporter ATP-binding protein
FBNFPFMN_02390	CDS	969	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
FBNFPFMN_02391	CDS	1800	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
FBNFPFMN_02392	CDS	600				hypothetical protein
FBNFPFMN_02393	CDS	2709	bamA_4			Outer membrane protein assembly factor BamA
FBNFPFMN_02394	CDS	1008				hypothetical protein
FBNFPFMN_02395	CDS	1017	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
FBNFPFMN_02396	CDS	996				hypothetical protein
FBNFPFMN_02397	CDS	924	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
FBNFPFMN_02398	CDS	975	ftsY		COG0552	Signal recognition particle receptor FtsY
FBNFPFMN_02399	CDS	603				hypothetical protein
FBNFPFMN_02400	CDS	912				hypothetical protein
FBNFPFMN_02401	CDS	2322				hypothetical protein
FBNFPFMN_02402	CDS	576				hypothetical protein
FBNFPFMN_02403	CDS	1224				hypothetical protein
FBNFPFMN_02404	CDS	1638				hypothetical protein
FBNFPFMN_02405	CDS	3279				TonB-dependent receptor P26
FBNFPFMN_02406	CDS	333	atl_1		COG3695	DNA base-flipping protein
FBNFPFMN_02407	CDS	507				hypothetical protein
FBNFPFMN_02408	CDS	540				hypothetical protein
FBNFPFMN_02409	CDS	1479				hypothetical protein
FBNFPFMN_02410	CDS	3066				TonB-dependent receptor P3
FBNFPFMN_02411	CDS	339	atl_2		COG3695	DNA base-flipping protein
FBNFPFMN_02412	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
FBNFPFMN_02413	CDS	777				hypothetical protein
FBNFPFMN_02414	CDS	234				hypothetical protein
FBNFPFMN_02415	CDS	978	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
FBNFPFMN_02416	CDS	669				hypothetical protein
FBNFPFMN_02417	CDS	753	ccmC		COG0755	Heme exporter protein C
FBNFPFMN_02418	CDS	282				hypothetical protein
FBNFPFMN_02419	CDS	432				hypothetical protein
FBNFPFMN_02420	CDS	438				hypothetical protein
FBNFPFMN_02421	CDS	1419			COG2239	Magnesium transporter MgtE
FBNFPFMN_02422	CDS	810	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
FBNFPFMN_02423	CDS	1107			COG4867	putative protein
FBNFPFMN_02424	CDS	1239				hypothetical protein
FBNFPFMN_02425	CDS	1257	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
FBNFPFMN_02426	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
FBNFPFMN_02427	CDS	2733	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
FBNFPFMN_02428	CDS	2796				hypothetical protein
FBNFPFMN_02429	CDS	666				hypothetical protein
FBNFPFMN_02430	CDS	1419	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
FBNFPFMN_02431	CDS	708	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
FBNFPFMN_02432	CDS	732				hypothetical protein
FBNFPFMN_02433	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
FBNFPFMN_02434	CDS	321	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
FBNFPFMN_02435	CDS	1158	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
FBNFPFMN_02436	CDS	1110	serC	2.6.1.52		Phosphoserine aminotransferase
FBNFPFMN_02437	CDS	486	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
FBNFPFMN_02438	CDS	540			COG2335	Immunogenic protein MPT70
FBNFPFMN_02439	CDS	969		1.13.11.63		beta-carotene 15,15'-dioxygenase
FBNFPFMN_02440	CDS	1356	ndh	1.6.99.3	COG1252	NADH dehydrogenase
FBNFPFMN_02441	CDS	522				hypothetical protein
FBNFPFMN_02442	CDS	606				hypothetical protein
FBNFPFMN_02443	CDS	1242	argG	6.3.4.5		Argininosuccinate synthase
FBNFPFMN_02444	CDS	1134				hypothetical protein
FBNFPFMN_02445	CDS	588	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
FBNFPFMN_02446	CDS	1188	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
FBNFPFMN_02447	CDS	1059	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
FBNFPFMN_02448	CDS	804	argB_2	2.7.2.8	COG0548	Acetylglutamate kinase
FBNFPFMN_02449	CDS	1086	dapE_3	3.5.1.18		Succinyl-diaminopimelate desuccinylase
FBNFPFMN_02450	CDS	1314	argH	4.3.2.1	COG0165	Argininosuccinate lyase
FBNFPFMN_02451	CDS	798				hypothetical protein
FBNFPFMN_02452	CDS	444				hypothetical protein
FBNFPFMN_02453	CDS	471				hypothetical protein
FBNFPFMN_02454	CDS	2859				hypothetical protein
FBNFPFMN_02455	CDS	207				hypothetical protein
FBNFPFMN_02456	CDS	252				hypothetical protein
FBNFPFMN_02457	CDS	777	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FBNFPFMN_02458	CDS	1011			COG0330	putative protein
FBNFPFMN_02459	CDS	915	qmcA		COG0330	Protein QmcA
FBNFPFMN_02460	CDS	597				hypothetical protein
FBNFPFMN_02461	CDS	771	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
FBNFPFMN_02462	CDS	969				hypothetical protein
FBNFPFMN_02463	CDS	1776	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
FBNFPFMN_02464	CDS	1407	rho_1	3.6.4.-		Transcription termination factor Rho
FBNFPFMN_02465	CDS	3243	tri1	3.4.21.-	COG0793	Tricorn protease 
FBNFPFMN_02466	CDS	747	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
FBNFPFMN_02467	CDS	546	pal_4			Peptidoglycan-associated lipoprotein
FBNFPFMN_02468	CDS	921				hypothetical protein
FBNFPFMN_02469	CDS	1779			COG0659	putative sulfate transporter
FBNFPFMN_02470	CDS	672				hypothetical protein
FBNFPFMN_02471	CDS	537				hypothetical protein
FBNFPFMN_02472	CDS	285				hypothetical protein
FBNFPFMN_02473	CDS	2544				hypothetical protein
FBNFPFMN_02474	CDS	279				hypothetical protein
FBNFPFMN_02475	CDS	303				hypothetical protein
FBNFPFMN_02476	CDS	1587	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
FBNFPFMN_02477	CDS	972				hypothetical protein
FBNFPFMN_02478	CDS	1251				hypothetical protein
FBNFPFMN_02479	CDS	651	fliA			RNA polymerase sigma factor FliA
FBNFPFMN_02480	CDS	1023				hypothetical protein
FBNFPFMN_02481	CDS	2814				hypothetical protein
FBNFPFMN_02482	CDS	513				hypothetical protein
FBNFPFMN_02483	CDS	2127	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
FBNFPFMN_02484	CDS	504				hypothetical protein
FBNFPFMN_02485	CDS	1461	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
FBNFPFMN_02486	CDS	1935	nhaP2			K(+)/H(+) antiporter NhaP2
FBNFPFMN_02487	CDS	2304				hypothetical protein
FBNFPFMN_02488	CDS	2343	potE_1			Putrescine transporter PotE
FBNFPFMN_02489	CDS	2265				hypothetical protein
FBNFPFMN_02490	CDS	1347	yhdG_1		COG0531	putative amino acid permease YhdG
FBNFPFMN_02491	CDS	765				hypothetical protein
FBNFPFMN_02492	CDS	663	trkA_1		COG0569	Trk system potassium uptake protein TrkA
FBNFPFMN_02493	CDS	1362	yhdG_2		COG0531	putative amino acid permease YhdG
FBNFPFMN_02494	CDS	615				hypothetical protein
FBNFPFMN_02495	CDS	1635				hypothetical protein
FBNFPFMN_02496	CDS	681	ktrA		COG0569	Ktr system potassium uptake protein A
FBNFPFMN_02497	CDS	1329	ntpJ			Potassium/sodium uptake protein NtpJ
FBNFPFMN_02498	CDS	1341	trkA_2		COG0569	Trk system potassium uptake protein TrkA
FBNFPFMN_02499	CDS	1500	trkH		COG0168	Trk system potassium uptake protein TrkH
FBNFPFMN_02500	CDS	1629	ybaL		COG1226	Putative cation/proton antiporter YbaL
FBNFPFMN_02501	CDS	1578	kefC_5		COG0475	Glutathione-regulated potassium-efflux system protein KefC
FBNFPFMN_02502	CDS	2211	potE_2			Putrescine transporter PotE
FBNFPFMN_02503	CDS	2136	potE_3			Putrescine transporter PotE
FBNFPFMN_02504	CDS	3468	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
FBNFPFMN_02505	CDS	858	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
FBNFPFMN_02506	CDS	600				hypothetical protein
FBNFPFMN_02507	CDS	387				hypothetical protein
FBNFPFMN_02508	CDS	423				hypothetical protein
FBNFPFMN_02509	CDS	462				hypothetical protein
FBNFPFMN_02510	CDS	738	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
FBNFPFMN_02511	CDS	483				hypothetical protein
FBNFPFMN_02512	CDS	1842		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
FBNFPFMN_02513	CDS	276				hypothetical protein
FBNFPFMN_02514	CDS	714				hypothetical protein
FBNFPFMN_02515	CDS	600	comR			HTH-type transcriptional repressor ComR
FBNFPFMN_02516	CDS	1215	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
FBNFPFMN_02517	CDS	285				hypothetical protein
FBNFPFMN_02518	CDS	2259				hypothetical protein
FBNFPFMN_02519	CDS	780				hypothetical protein
FBNFPFMN_02520	CDS	1317	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
FBNFPFMN_02521	CDS	711	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
FBNFPFMN_02522	CDS	1068	sphX		COG0226	Protein SphX
FBNFPFMN_02523	CDS	966	pstC		COG0573	Phosphate transport system permease protein PstC
FBNFPFMN_02524	CDS	888	pstA		COG0581	Phosphate transport system permease protein PstA
FBNFPFMN_02525	CDS	882	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
FBNFPFMN_02526	CDS	738	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
FBNFPFMN_02527	CDS	1674				hypothetical protein
FBNFPFMN_02528	CDS	7071				hypothetical protein
FBNFPFMN_02529	tRNA	75				tRNA-Gln(ctg)
FBNFPFMN_02530	CDS	891	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
FBNFPFMN_02531	CDS	1194	ribD		COG0117	Riboflavin biosynthesis protein RibD
FBNFPFMN_02532	CDS	654	ribE	2.5.1.9	COG0307	Riboflavin synthase
FBNFPFMN_02533	CDS	222				hypothetical protein
FBNFPFMN_02534	CDS	870				hypothetical protein
FBNFPFMN_02535	CDS	711				hypothetical protein
FBNFPFMN_02536	CDS	1020	adh	1.1.1.1		Alcohol dehydrogenase
FBNFPFMN_02537	CDS	1224	ymfD			Bacillibactin exporter
FBNFPFMN_02538	CDS	1392	amyB	3.2.1.1		Alpha-amylase 2
FBNFPFMN_02539	CDS	603				hypothetical protein
FBNFPFMN_02540	tRNA	75				tRNA-Lys(ttt)
FBNFPFMN_02541	tRNA	88				tRNA-Leu(gag)
FBNFPFMN_02542	CDS	1338	steT_2		COG0531	Serine/threonine exchanger SteT
FBNFPFMN_02543	CDS	2847	btuB_10			Vitamin B12 transporter BtuB
FBNFPFMN_02544	CDS	948	pcm_2	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
FBNFPFMN_02545	CDS	3270	rep	3.6.4.12		ATP-dependent DNA helicase Rep
FBNFPFMN_02546	CDS	783				queuosine precursor transporter
FBNFPFMN_02547	CDS	942	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
FBNFPFMN_02548	CDS	762		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
FBNFPFMN_02549	CDS	510				hypothetical protein
FBNFPFMN_02550	CDS	1557				hypothetical protein
FBNFPFMN_02551	CDS	948				hypothetical protein
FBNFPFMN_02552	CDS	2328	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
FBNFPFMN_02553	CDS	474				hypothetical protein
FBNFPFMN_02554	CDS	1047				hypothetical protein
FBNFPFMN_02555	CDS	2472				hypothetical protein
FBNFPFMN_02556	CDS	1161				hypothetical protein
FBNFPFMN_02557	CDS	837	btsR_2		COG3279	Transcriptional regulatory protein BtsR
FBNFPFMN_02558	CDS	1053	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
FBNFPFMN_02559	CDS	948				hypothetical protein
FBNFPFMN_02560	CDS	1482	cry2		COG0415	Cryptochrome-like protein cry2
FBNFPFMN_02561	CDS	444				hypothetical protein
FBNFPFMN_02562	CDS	675	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FBNFPFMN_02563	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FBNFPFMN_02564	CDS	1440	glyQS	6.1.1.14		Glycine--tRNA ligase
FBNFPFMN_02565	CDS	378				hypothetical protein
FBNFPFMN_02566	CDS	777				hypothetical protein
FBNFPFMN_02567	CDS	1122	rho_2	3.6.4.-	COG1158	Transcription termination factor Rho
FBNFPFMN_02568	CDS	777		3.1.1.10		Tropinesterase
FBNFPFMN_02569	CDS	1632	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
FBNFPFMN_02570	CDS	699				hypothetical protein
FBNFPFMN_02571	CDS	393				hypothetical protein
FBNFPFMN_02572	CDS	1137	acuC_2			Acetoin utilization protein AcuC
FBNFPFMN_02573	CDS	1269				hypothetical protein
FBNFPFMN_02574	CDS	417		3.1.-.-	COG0824	Putative esterase
FBNFPFMN_02575	CDS	1008	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
FBNFPFMN_02576	CDS	843				hypothetical protein
FBNFPFMN_02577	CDS	543		1.5.1.37		Flavin reductase
FBNFPFMN_02578	CDS	1167	dnaJ_4		COG0484	Chaperone protein DnaJ
FBNFPFMN_02579	CDS	663	grpE			Protein GrpE
FBNFPFMN_02580	CDS	1092	hrcA		COG1420	Heat-inducible transcription repressor HrcA
FBNFPFMN_02581	CDS	1806				hypothetical protein
FBNFPFMN_02582	CDS	1572	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
FBNFPFMN_02583	CDS	849	nth	4.2.99.18		Endonuclease III
FBNFPFMN_02584	CDS	1233				hypothetical protein
FBNFPFMN_02585	CDS	450				hypothetical protein
FBNFPFMN_02586	CDS	447				hypothetical protein
FBNFPFMN_02587	CDS	1290				hypothetical protein
FBNFPFMN_02588	CDS	1005				hypothetical protein
FBNFPFMN_02589	CDS	1551				hypothetical protein
FBNFPFMN_02590	CDS	1197	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase
FBNFPFMN_02591	CDS	492				hypothetical protein
FBNFPFMN_02592	CDS	1533	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
FBNFPFMN_02593	CDS	294				hypothetical protein
FBNFPFMN_02594	CDS	1410	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
FBNFPFMN_02595	CDS	993	ctaA	1.3.-.-		Heme A synthase
FBNFPFMN_02596	CDS	951	ctaB1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 1
FBNFPFMN_02597	CDS	966	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
FBNFPFMN_02598	CDS	783				hypothetical protein
FBNFPFMN_02599	CDS	603	rnhB	3.1.26.4	COG0164	Ribonuclease HII
FBNFPFMN_02600	CDS	1593	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
FBNFPFMN_02601	CDS	1446				hypothetical protein
FBNFPFMN_02602	CDS	1638	ade_3	3.5.4.2	COG1001	Adenine deaminase
FBNFPFMN_02603	CDS	720				hypothetical protein
FBNFPFMN_02604	CDS	1326	thrC	4.2.3.1	COG0498	Threonine synthase
FBNFPFMN_02605	CDS	492				hypothetical protein
FBNFPFMN_02606	tRNA	78				tRNA-Pro(cgg)
FBNFPFMN_02607	CDS	1899		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
FBNFPFMN_02608	CDS	1101	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
FBNFPFMN_02609	CDS	813	yddE	5.1.-.-	COG0384	putative isomerase YddE
FBNFPFMN_02610	CDS	3054	tolB_7			Tol-Pal system protein TolB
FBNFPFMN_02611	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
FBNFPFMN_02612	CDS	1263	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
FBNFPFMN_02613	CDS	1308	nrgA			Ammonium transporter
FBNFPFMN_02614	CDS	3051	uvrA_2		COG0178	UvrABC system protein A
FBNFPFMN_02615	CDS	423	yccF		COG3304	Inner membrane protein YccF
FBNFPFMN_02616	CDS	450				hypothetical protein
FBNFPFMN_02617	CDS	1068				hypothetical protein
FBNFPFMN_02618	CDS	1968				hypothetical protein
FBNFPFMN_02619	CDS	1467	merA	1.16.1.1		Mercuric reductase
FBNFPFMN_02620	CDS	1401	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
FBNFPFMN_02621	CDS	540	phoR_1	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
FBNFPFMN_02622	CDS	618				hypothetical protein
FBNFPFMN_02623	CDS	441				hypothetical protein
FBNFPFMN_02624	CDS	489				hypothetical protein
FBNFPFMN_02625	CDS	528				hypothetical protein
FBNFPFMN_02626	CDS	1092	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
FBNFPFMN_02627	CDS	1590				hypothetical protein
FBNFPFMN_02628	CDS	1083	fbpA			Fe(3+)-binding periplasmic protein
FBNFPFMN_02629	CDS	2034	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
FBNFPFMN_02630	CDS	1173	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FBNFPFMN_02631	CDS	981	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
FBNFPFMN_02632	CDS	549				hypothetical protein
FBNFPFMN_02633	CDS	2244	katG2	1.11.1.21	COG0376	Catalase-peroxidase 2
FBNFPFMN_02634	CDS	909	oxyR			Hydrogen peroxide-inducible genes activator
FBNFPFMN_02635	CDS	951	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
FBNFPFMN_02636	CDS	1959	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
FBNFPFMN_02637	CDS	1851	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
FBNFPFMN_02638	CDS	519				hypothetical protein
FBNFPFMN_02639	CDS	660				hypothetical protein
FBNFPFMN_02640	CDS	1368	hflX		COG2262	GTPase HflX
FBNFPFMN_02641	CDS	2112				hypothetical protein
FBNFPFMN_02642	CDS	663	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
FBNFPFMN_02643	CDS	846				hypothetical protein
FBNFPFMN_02644	CDS	1569	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
FBNFPFMN_02645	CDS	483	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FBNFPFMN_02646	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
FBNFPFMN_02647	CDS	1230				hypothetical protein
FBNFPFMN_02648	CDS	1545				hypothetical protein
FBNFPFMN_02649	CDS	1533				hypothetical protein
FBNFPFMN_02650	CDS	855				hypothetical protein
FBNFPFMN_02651	CDS	1194	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
FBNFPFMN_02652	CDS	1083	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
FBNFPFMN_02653	CDS	372				hypothetical protein
FBNFPFMN_02654	CDS	2589				hypothetical protein
FBNFPFMN_02655	CDS	1503	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
FBNFPFMN_02656	CDS	450	atpC		COG0355	ATP synthase epsilon chain
FBNFPFMN_02657	CDS	2031				hypothetical protein
FBNFPFMN_02658	CDS	510	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
FBNFPFMN_02659	CDS	1167	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
FBNFPFMN_02660	CDS	1029				hypothetical protein
FBNFPFMN_02661	CDS	720				hypothetical protein
FBNFPFMN_02662	CDS	1689		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
FBNFPFMN_02663	CDS	735	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
FBNFPFMN_02664	CDS	1740				hypothetical protein
FBNFPFMN_02665	CDS	1227	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
FBNFPFMN_02666	CDS	1356				hypothetical protein
FBNFPFMN_02667	CDS	495	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
FBNFPFMN_02668	CDS	933				hypothetical protein
FBNFPFMN_02669	CDS	330				hypothetical protein
FBNFPFMN_02670	CDS	1368				hypothetical protein
FBNFPFMN_02671	CDS	2091				hypothetical protein
FBNFPFMN_02672	CDS	606				hypothetical protein
FBNFPFMN_02673	CDS	1746	sdhA_2	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
FBNFPFMN_02674	CDS	801	cpdA_5	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FBNFPFMN_02675	CDS	2064				hypothetical protein
FBNFPFMN_02676	CDS	2574	btuB_11			Vitamin B12 transporter BtuB
FBNFPFMN_02677	CDS	747				hypothetical protein
FBNFPFMN_02678	CDS	996	resA_3			Thiol-disulfide oxidoreductase ResA
FBNFPFMN_02679	CDS	822				hypothetical protein
FBNFPFMN_02680	CDS	1422	hutI_5	3.5.2.7		Imidazolonepropionase
FBNFPFMN_02681	CDS	228	cspC			Cold shock-like protein CspC
FBNFPFMN_02682	CDS	1482	phoA_2	3.1.3.1	COG1785	Alkaline phosphatase 4
FBNFPFMN_02683	CDS	807	fetB		COG0390	putative iron export permease protein FetB
FBNFPFMN_02684	CDS	681	opuAA_2	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
FBNFPFMN_02685	CDS	462			COG2259	putative membrane protein
FBNFPFMN_02686	CDS	402	crcB		COG0239	Putative fluoride ion transporter CrcB
FBNFPFMN_02687	CDS	165				hypothetical protein
FBNFPFMN_02688	CDS	414	arsC	1.20.4.4	COG0394	Arsenate reductase
FBNFPFMN_02689	CDS	297				hypothetical protein
FBNFPFMN_02690	CDS	1161	acr3		COG0798	Arsenical-resistance protein Acr3
FBNFPFMN_02691	CDS	813	arsM	2.1.1.137		Arsenite methyltransferase
FBNFPFMN_02692	CDS	339				hypothetical protein
FBNFPFMN_02693	CDS	699				hypothetical protein
FBNFPFMN_02694	CDS	573				hypothetical protein
FBNFPFMN_02695	CDS	162				hypothetical protein
FBNFPFMN_02696	CDS	759				hypothetical protein
FBNFPFMN_02697	CDS	1263				hypothetical protein
FBNFPFMN_02698	CDS	258				hypothetical protein
FBNFPFMN_02699	CDS	123				hypothetical protein
