ortologus_row,ATG,GTG,TTG,uniformity,Species,Genes,cog,organism
3920,1.0,0.0,0.0,same,1,1,absent,S_ruber
3921,1.0,0.0,0.0,same,1,1,absent,S_ruber
3922,1.0,0.0,0.0,same,1,1,absent,S_ruber
3923,1.0,0.0,0.0,same,1,1,absent,S_ruber
3924,1.0,0.0,0.0,same,1,1,COG3279,S_ruber
3925,0.0,1.0,0.0,same,1,1,absent,S_ruber
3926,1.0,0.0,0.0,same,1,1,absent,S_ruber
3927,1.0,0.0,0.0,same,1,1,COG0175,S_ruber
3928,1.0,0.0,0.0,same,1,1,COG1087,S_ruber
3929,1.0,0.0,0.0,same,1,1,COG1086,S_ruber
3930,1.0,0.0,0.0,same,1,1,absent,S_ruber
3931,0.0,1.0,0.0,same,1,1,absent,S_ruber
3932,0.0,1.0,0.0,same,1,1,absent,S_ruber
3933,1.0,0.0,0.0,same,1,1,absent,S_ruber
3934,1.0,0.0,0.0,same,1,1,absent,S_ruber
3935,1.0,0.0,0.0,same,1,1,absent,S_ruber
3936,1.0,0.0,0.0,same,1,1,absent,S_ruber
3937,1.0,0.0,0.0,same,1,1,absent,S_ruber
3938,1.0,0.0,0.0,same,1,1,absent,S_ruber
3939,1.0,0.0,0.0,same,1,1,absent,S_ruber
3940,1.0,0.0,0.0,same,1,1,absent,S_ruber
3941,1.0,0.0,0.0,same,1,1,absent,S_ruber
3942,1.0,0.0,0.0,same,1,1,absent,S_ruber
3943,1.0,0.0,0.0,same,1,1,absent,S_ruber
3944,1.0,0.0,0.0,same,1,1,absent,S_ruber
3945,1.0,0.0,0.0,same,1,1,absent,S_ruber
3946,1.0,0.0,0.0,same,1,1,absent,S_ruber
3947,1.0,0.0,0.0,same,1,1,absent,S_ruber
3948,1.0,0.0,0.0,same,1,1,absent,S_ruber
3949,1.0,0.0,0.0,same,1,1,absent,S_ruber
3950,1.0,0.0,0.0,same,1,1,absent,S_ruber
3951,1.0,0.0,0.0,same,1,1,absent,S_ruber
3952,1.0,0.0,0.0,same,1,1,absent,S_ruber
3953,1.0,0.0,0.0,same,1,1,absent,S_ruber
3954,0.0,1.0,0.0,same,1,1,absent,S_ruber
3955,1.0,0.0,0.0,same,1,1,absent,S_ruber
3956,0.0,1.0,0.0,same,1,1,absent,S_ruber
3957,0.0,1.0,0.0,same,1,1,absent,S_ruber
3958,0.0,1.0,0.0,same,1,1,absent,S_ruber
3959,1.0,0.0,0.0,same,1,1,absent,S_ruber
3960,1.0,0.0,0.0,same,1,1,absent,S_ruber
3961,1.0,0.0,0.0,same,1,1,COG3039,S_ruber
3962,1.0,0.0,0.0,same,1,1,absent,S_ruber
3963,1.0,0.0,0.0,same,1,1,absent,S_ruber
3964,1.0,0.0,0.0,same,1,1,absent,S_ruber
3965,1.0,0.0,0.0,same,1,1,absent,S_ruber
3966,1.0,0.0,0.0,same,1,1,absent,S_ruber
3967,1.0,0.0,0.0,same,1,1,absent,S_ruber
3968,1.0,0.0,0.0,same,1,1,absent,S_ruber
3969,1.0,0.0,0.0,same,1,1,absent,S_ruber
3970,1.0,0.0,0.0,same,1,1,absent,S_ruber
3971,1.0,0.0,0.0,same,1,1,absent,S_ruber
3972,1.0,0.0,0.0,same,1,1,absent,S_ruber
3973,1.0,0.0,0.0,same,1,1,absent,S_ruber
3974,0.0,1.0,0.0,same,1,1,absent,S_ruber
3975,1.0,0.0,0.0,same,1,1,COG0647,S_ruber
3976,0.0,1.0,0.0,same,1,1,absent,S_ruber
3977,1.0,0.0,0.0,same,1,1,COG1073,S_ruber
3978,1.0,0.0,0.0,same,1,1,absent,S_ruber
3979,1.0,0.0,0.0,same,1,1,absent,S_ruber
3980,1.0,0.0,0.0,same,1,1,absent,S_ruber
3981,0.0,1.0,0.0,same,1,1,absent,S_ruber
3982,1.0,0.0,0.0,same,1,1,absent,S_ruber
3983,1.0,0.0,0.0,same,1,1,absent,S_ruber
3984,0.0,1.0,0.0,same,1,1,COG0642,S_ruber
3985,1.0,0.0,0.0,same,1,1,absent,S_ruber
3986,0.0,1.0,0.0,same,1,1,absent,S_ruber
3987,1.0,0.0,0.0,same,1,1,absent,S_ruber
3988,1.0,0.0,0.0,same,1,1,absent,S_ruber
3989,1.0,0.0,0.0,same,1,1,absent,S_ruber
3990,1.0,0.0,0.0,same,1,1,absent,S_ruber
3991,1.0,0.0,0.0,same,1,1,absent,S_ruber
3992,1.0,0.0,0.0,same,1,1,absent,S_ruber
3993,1.0,0.0,0.0,same,1,1,absent,S_ruber
3994,0.0,0.0,1.0,same,1,1,absent,S_ruber
3995,1.0,0.0,0.0,same,1,1,absent,S_ruber
3996,1.0,0.0,0.0,same,1,1,absent,S_ruber
3997,1.0,0.0,0.0,same,1,1,absent,S_ruber
3998,1.0,0.0,0.0,same,1,1,absent,S_ruber
3999,0.0,0.0,1.0,same,1,1,absent,S_ruber
4000,0.0,1.0,0.0,same,1,1,absent,S_ruber
4001,1.0,0.0,0.0,same,1,1,absent,S_ruber
4002,1.0,0.0,0.0,same,1,1,absent,S_ruber
4003,1.0,0.0,0.0,same,1,1,absent,S_ruber
4004,1.0,0.0,0.0,same,1,1,absent,S_ruber
4005,1.0,0.0,0.0,same,1,1,absent,S_ruber
4006,1.0,0.0,0.0,same,1,1,absent,S_ruber
4007,0.0,1.0,0.0,same,1,1,absent,S_ruber
4008,1.0,0.0,0.0,same,1,1,absent,S_ruber
4009,0.0,1.0,0.0,same,1,1,absent,S_ruber
4010,1.0,0.0,0.0,same,1,1,absent,S_ruber
4011,1.0,0.0,0.0,same,1,1,absent,S_ruber
4012,1.0,0.0,0.0,same,1,1,absent,S_ruber
4013,1.0,0.0,0.0,same,1,1,absent,S_ruber
4014,1.0,0.0,0.0,same,1,1,absent,S_ruber
4015,1.0,0.0,0.0,same,1,1,absent,S_ruber
4016,1.0,0.0,0.0,same,1,1,absent,S_ruber
4017,0.0,1.0,0.0,same,1,1,absent,S_ruber
4018,0.0,1.0,0.0,same,1,1,absent,S_ruber
4019,0.0,1.0,0.0,same,1,1,absent,S_ruber
4020,1.0,0.0,0.0,same,1,1,absent,S_ruber
4021,0.0,1.0,0.0,same,1,1,absent,S_ruber
4022,1.0,0.0,0.0,same,1,1,absent,S_ruber
4023,1.0,0.0,0.0,same,1,1,absent,S_ruber
4024,0.0,1.0,0.0,same,1,1,absent,S_ruber
4025,1.0,0.0,0.0,same,1,1,absent,S_ruber
4026,1.0,0.0,0.0,same,1,1,absent,S_ruber
4027,1.0,0.0,0.0,same,1,1,COG1192,S_ruber
4028,1.0,0.0,0.0,same,1,1,absent,S_ruber
4029,1.0,0.0,0.0,same,1,1,absent,S_ruber
4030,1.0,0.0,0.0,same,1,1,absent,S_ruber
4031,0.0,1.0,0.0,same,1,1,absent,S_ruber
4032,1.0,0.0,0.0,same,1,1,absent,S_ruber
4033,1.0,0.0,0.0,same,1,1,absent,S_ruber
4034,1.0,0.0,0.0,same,1,1,absent,S_ruber
4035,1.0,0.0,0.0,same,1,1,absent,S_ruber
4036,0.0,1.0,0.0,same,1,1,absent,S_ruber
4037,0.0,1.0,0.0,same,1,1,absent,S_ruber
4038,1.0,0.0,0.0,same,1,1,absent,S_ruber
4039,1.0,0.0,0.0,same,1,1,absent,S_ruber
4040,1.0,0.0,0.0,same,1,1,absent,S_ruber
4041,0.0,1.0,0.0,same,1,1,absent,S_ruber
4042,1.0,0.0,0.0,same,1,1,absent,S_ruber
4043,1.0,0.0,0.0,same,1,1,absent,S_ruber
4044,1.0,0.0,0.0,same,1,1,absent,S_ruber
4045,1.0,0.0,0.0,same,1,1,absent,S_ruber
4046,1.0,0.0,0.0,same,1,1,absent,S_ruber
4047,1.0,0.0,0.0,same,1,1,absent,S_ruber
4048,1.0,0.0,0.0,same,1,1,absent,S_ruber
4049,1.0,0.0,0.0,same,1,1,absent,S_ruber
4050,1.0,0.0,0.0,same,1,1,absent,S_ruber
4051,1.0,0.0,0.0,same,1,1,absent,S_ruber
4052,1.0,0.0,0.0,same,1,1,absent,S_ruber
4053,1.0,0.0,0.0,same,1,1,absent,S_ruber
4054,1.0,0.0,0.0,same,1,1,COG3344,S_ruber
4055,1.0,0.0,0.0,same,1,1,absent,S_ruber
4056,1.0,0.0,0.0,same,1,1,absent,S_ruber
4057,1.0,0.0,0.0,same,1,1,absent,S_ruber
4058,1.0,0.0,0.0,same,1,1,absent,S_ruber
4059,0.0,1.0,0.0,same,1,1,absent,S_ruber
4060,1.0,0.0,0.0,same,1,1,absent,S_ruber
4061,1.0,0.0,0.0,same,1,1,absent,S_ruber
4062,1.0,0.0,0.0,same,1,1,absent,S_ruber
4063,1.0,0.0,0.0,same,1,1,absent,S_ruber
4064,1.0,0.0,0.0,same,1,1,absent,S_ruber
4065,1.0,0.0,0.0,same,1,1,absent,S_ruber
4066,0.0,1.0,0.0,same,1,1,absent,S_ruber
4067,1.0,0.0,0.0,same,1,1,absent,S_ruber
4068,0.0,1.0,0.0,same,1,1,absent,S_ruber
4069,0.0,1.0,0.0,same,1,1,absent,S_ruber
4070,1.0,0.0,0.0,same,1,1,absent,S_ruber
4071,1.0,0.0,0.0,same,1,1,absent,S_ruber
4072,1.0,0.0,0.0,same,1,1,absent,S_ruber
4073,1.0,0.0,0.0,same,1,1,absent,S_ruber
4074,1.0,0.0,0.0,same,1,1,absent,S_ruber
4075,1.0,0.0,0.0,same,1,1,absent,S_ruber
4076,1.0,0.0,0.0,same,1,1,absent,S_ruber
4077,1.0,0.0,0.0,same,1,1,absent,S_ruber
4078,1.0,0.0,0.0,same,1,1,absent,S_ruber
4079,1.0,0.0,0.0,same,1,1,absent,S_ruber
4080,0.0,1.0,0.0,same,1,1,absent,S_ruber
4081,1.0,0.0,0.0,same,1,1,absent,S_ruber
4082,0.0,1.0,0.0,same,1,1,COG1132,S_ruber
4083,1.0,0.0,0.0,same,1,1,COG2089,S_ruber
4084,1.0,0.0,0.0,same,1,1,absent,S_ruber
4085,1.0,0.0,0.0,same,1,1,COG0110,S_ruber
4086,1.0,0.0,0.0,same,1,1,absent,S_ruber
4087,1.0,0.0,0.0,same,1,1,COG1696,S_ruber
4088,0.0,1.0,0.0,same,1,1,COG1696,S_ruber
4089,1.0,0.0,0.0,same,1,1,absent,S_ruber
4090,1.0,0.0,0.0,same,1,1,absent,S_ruber
4091,1.0,0.0,0.0,same,1,1,absent,S_ruber
4092,1.0,0.0,0.0,same,1,1,absent,S_ruber
4093,1.0,0.0,0.0,same,1,1,absent,S_ruber
4094,1.0,0.0,0.0,same,1,1,absent,S_ruber
4095,1.0,0.0,0.0,same,1,1,COG3039,S_ruber
4096,1.0,0.0,0.0,same,1,1,absent,S_ruber
4097,1.0,0.0,0.0,same,1,1,absent,S_ruber
4098,1.0,0.0,0.0,same,1,1,absent,S_ruber
4099,1.0,0.0,0.0,same,1,1,absent,S_ruber
4100,1.0,0.0,0.0,same,1,1,absent,S_ruber
4101,1.0,0.0,0.0,same,1,1,COG0677,S_ruber
4102,1.0,0.0,0.0,same,1,1,absent,S_ruber
4103,1.0,0.0,0.0,same,1,1,absent,S_ruber
4104,1.0,0.0,0.0,same,1,1,absent,S_ruber
4105,1.0,0.0,0.0,same,1,1,absent,S_ruber
4106,1.0,0.0,0.0,same,1,1,absent,S_ruber
4107,1.0,0.0,0.0,same,1,1,absent,S_ruber
4108,1.0,0.0,0.0,same,1,1,absent,S_ruber
4109,1.0,0.0,0.0,same,1,1,absent,S_ruber
4110,1.0,0.0,0.0,same,1,1,absent,S_ruber
4111,0.0,1.0,0.0,same,1,1,absent,S_ruber
4112,1.0,0.0,0.0,same,1,1,absent,S_ruber
4113,1.0,0.0,0.0,same,1,1,absent,S_ruber
4114,1.0,0.0,0.0,same,1,1,absent,S_ruber
4115,1.0,0.0,0.0,same,1,1,absent,S_ruber
4116,1.0,0.0,0.0,same,1,1,absent,S_ruber
4117,0.0,1.0,0.0,same,1,1,absent,S_ruber
4118,1.0,0.0,0.0,same,1,1,absent,S_ruber
4119,1.0,0.0,0.0,same,1,1,absent,S_ruber
4120,1.0,0.0,0.0,same,1,1,absent,S_ruber
4121,0.0,1.0,0.0,same,1,1,absent,S_ruber
4122,1.0,0.0,0.0,same,1,1,absent,S_ruber
4123,1.0,0.0,0.0,same,1,1,absent,S_ruber
4124,0.0,1.0,0.0,same,1,1,absent,S_ruber
4125,1.0,0.0,0.0,same,1,1,absent,S_ruber
4126,0.0,1.0,0.0,same,1,1,absent,S_ruber
4127,1.0,0.0,0.0,same,1,1,absent,S_ruber
4128,1.0,0.0,0.0,same,1,1,absent,S_ruber
4129,1.0,0.0,0.0,same,1,1,absent,S_ruber
4130,1.0,0.0,0.0,same,1,1,absent,S_ruber
4131,1.0,0.0,0.0,same,1,1,absent,S_ruber
4132,1.0,0.0,0.0,same,1,1,absent,S_ruber
4133,1.0,0.0,0.0,same,1,1,absent,S_ruber
4134,1.0,0.0,0.0,same,1,1,absent,S_ruber
4135,1.0,0.0,0.0,same,1,1,absent,S_ruber
4136,0.0,1.0,0.0,same,1,1,absent,S_ruber
4137,1.0,0.0,0.0,same,1,1,absent,S_ruber
4138,1.0,0.0,0.0,same,1,1,absent,S_ruber
4139,1.0,0.0,0.0,same,1,1,absent,S_ruber
4140,1.0,0.0,0.0,same,1,1,absent,S_ruber
4141,1.0,0.0,0.0,same,1,1,absent,S_ruber
4142,1.0,0.0,0.0,same,1,1,absent,S_ruber
4143,1.0,0.0,0.0,same,1,1,absent,S_ruber
4144,1.0,0.0,0.0,same,1,1,absent,S_ruber
4145,1.0,0.0,0.0,same,1,1,absent,S_ruber
4146,1.0,0.0,0.0,same,1,1,absent,S_ruber
4147,1.0,0.0,0.0,same,1,1,absent,S_ruber
4148,1.0,0.0,0.0,same,1,1,absent,S_ruber
4149,1.0,0.0,0.0,same,1,1,absent,S_ruber
4150,0.0,1.0,0.0,same,1,1,absent,S_ruber
4151,1.0,0.0,0.0,same,1,1,absent,S_ruber
4152,0.0,1.0,0.0,same,1,1,absent,S_ruber
4153,1.0,0.0,0.0,same,1,1,COG1961,S_ruber
4154,1.0,0.0,0.0,same,1,1,absent,S_ruber
4155,1.0,0.0,0.0,same,1,1,absent,S_ruber
4156,1.0,0.0,0.0,same,1,1,absent,S_ruber
4157,0.0,1.0,0.0,same,1,1,absent,S_ruber
4158,1.0,0.0,0.0,same,1,1,absent,S_ruber
4159,1.0,0.0,0.0,same,1,1,absent,S_ruber
4160,1.0,0.0,0.0,same,1,1,absent,S_ruber
4161,1.0,0.0,0.0,same,1,1,absent,S_ruber
4162,1.0,0.0,0.0,same,1,1,absent,S_ruber
4163,1.0,0.0,0.0,same,1,1,absent,S_ruber
4164,1.0,0.0,0.0,same,1,1,absent,S_ruber
4165,1.0,0.0,0.0,same,1,1,absent,S_ruber
4166,1.0,0.0,0.0,same,1,1,absent,S_ruber
4167,1.0,0.0,0.0,same,1,1,absent,S_ruber
4168,1.0,0.0,0.0,same,1,1,absent,S_ruber
4169,1.0,0.0,0.0,same,1,1,absent,S_ruber
4170,1.0,0.0,0.0,same,1,1,absent,S_ruber
4171,1.0,0.0,0.0,same,1,1,absent,S_ruber
4172,1.0,0.0,0.0,same,1,1,absent,S_ruber
4173,0.0,1.0,0.0,same,1,1,absent,S_ruber
4174,1.0,0.0,0.0,same,1,1,absent,S_ruber
4175,1.0,0.0,0.0,same,1,1,absent,S_ruber
4176,1.0,0.0,0.0,same,1,1,absent,S_ruber
4177,1.0,0.0,0.0,same,1,1,absent,S_ruber
4178,1.0,0.0,0.0,same,1,1,absent,S_ruber
4179,1.0,0.0,0.0,same,1,1,absent,S_ruber
4180,1.0,0.0,0.0,same,1,1,absent,S_ruber
4181,1.0,0.0,0.0,same,1,1,absent,S_ruber
4182,1.0,0.0,0.0,same,1,1,absent,S_ruber
4183,1.0,0.0,0.0,same,1,1,absent,S_ruber
4184,1.0,0.0,0.0,same,1,1,absent,S_ruber
4185,1.0,0.0,0.0,same,1,1,absent,S_ruber
4186,1.0,0.0,0.0,same,1,1,absent,S_ruber
4187,1.0,0.0,0.0,same,1,1,absent,S_ruber
4188,0.0,1.0,0.0,same,1,1,absent,S_ruber
4189,1.0,0.0,0.0,same,1,1,absent,S_ruber
4190,1.0,0.0,0.0,same,1,1,absent,S_ruber
4191,1.0,0.0,0.0,same,1,1,absent,S_ruber
4192,1.0,0.0,0.0,same,1,1,absent,S_ruber
4193,1.0,0.0,0.0,same,1,1,absent,S_ruber
4194,1.0,0.0,0.0,same,1,1,absent,S_ruber
4195,1.0,0.0,0.0,same,1,1,absent,S_ruber
4196,1.0,0.0,0.0,same,1,1,absent,S_ruber
4197,1.0,0.0,0.0,same,1,1,absent,S_ruber
4198,1.0,0.0,0.0,same,1,1,absent,S_ruber
4199,1.0,0.0,0.0,same,1,1,absent,S_ruber
4200,1.0,0.0,0.0,same,1,1,COG1088,S_ruber
4201,1.0,0.0,0.0,same,1,1,absent,S_ruber
4202,1.0,0.0,0.0,same,1,1,absent,S_ruber
4203,1.0,0.0,0.0,same,1,1,absent,S_ruber
4204,1.0,0.0,0.0,same,1,1,absent,S_ruber
4205,1.0,0.0,0.0,same,1,1,absent,S_ruber
4206,1.0,0.0,0.0,same,1,1,absent,S_ruber
4207,1.0,0.0,0.0,same,1,1,absent,S_ruber
4208,1.0,0.0,0.0,same,1,1,absent,S_ruber
4209,1.0,0.0,0.0,same,1,1,absent,S_ruber
4210,1.0,0.0,0.0,same,1,1,absent,S_ruber
4211,1.0,0.0,0.0,same,1,1,absent,S_ruber
4212,1.0,0.0,0.0,same,1,1,absent,S_ruber
4213,1.0,0.0,0.0,same,1,1,absent,S_ruber
4214,1.0,0.0,0.0,same,1,1,absent,S_ruber
4215,1.0,0.0,0.0,same,1,1,absent,S_ruber
4216,1.0,0.0,0.0,same,1,1,absent,S_ruber
4217,1.0,0.0,0.0,same,1,1,absent,S_ruber
4218,1.0,0.0,0.0,same,1,1,COG0367,S_ruber
4219,1.0,0.0,0.0,same,1,1,absent,S_ruber
4220,0.0,1.0,0.0,same,1,1,absent,S_ruber
4221,1.0,0.0,0.0,same,1,1,absent,S_ruber
4222,0.0,1.0,0.0,same,1,1,COG1132,S_ruber
4223,1.0,0.0,0.0,same,1,1,absent,S_ruber
4224,1.0,0.0,0.0,same,1,1,absent,S_ruber
4225,1.0,0.0,0.0,same,1,1,absent,S_ruber
4226,1.0,0.0,0.0,same,1,1,absent,S_ruber
4227,1.0,0.0,0.0,same,1,1,absent,S_ruber
4228,1.0,0.0,0.0,same,1,1,absent,S_ruber
4229,0.0,1.0,0.0,same,1,1,absent,S_ruber
4230,0.0,1.0,0.0,same,1,1,absent,S_ruber
4231,1.0,0.0,0.0,same,1,1,absent,S_ruber
4232,1.0,0.0,0.0,same,1,1,absent,S_ruber
4233,1.0,0.0,0.0,same,1,1,absent,S_ruber
4234,1.0,0.0,0.0,same,1,1,absent,S_ruber
4235,1.0,0.0,0.0,same,1,1,absent,S_ruber
4236,1.0,0.0,0.0,same,1,1,absent,S_ruber
4237,1.0,0.0,0.0,same,1,1,absent,S_ruber
4238,1.0,0.0,0.0,same,1,1,absent,S_ruber
4239,1.0,0.0,0.0,same,1,1,absent,S_ruber
4240,1.0,0.0,0.0,same,1,1,absent,S_ruber
4241,0.0,1.0,0.0,same,1,1,absent,S_ruber
4242,1.0,0.0,0.0,same,1,1,absent,S_ruber
4243,1.0,0.0,0.0,same,1,1,absent,S_ruber
4244,1.0,0.0,0.0,same,1,1,absent,S_ruber
4245,1.0,0.0,0.0,same,1,1,absent,S_ruber
4246,1.0,0.0,0.0,same,1,1,absent,S_ruber
4247,1.0,0.0,0.0,same,1,1,absent,S_ruber
4248,1.0,0.0,0.0,same,1,1,absent,S_ruber
4249,1.0,0.0,0.0,same,1,1,absent,S_ruber
4250,1.0,0.0,0.0,same,1,1,absent,S_ruber
4251,1.0,0.0,0.0,same,1,1,COG4310,S_ruber
4252,0.0,1.0,0.0,same,1,1,COG1089,S_ruber
4253,1.0,0.0,0.0,same,1,1,COG0399,S_ruber
4254,1.0,0.0,0.0,same,1,1,COG0381,S_ruber
4255,1.0,0.0,0.0,same,1,1,COG2089,S_ruber
4256,1.0,0.0,0.0,same,1,1,COG0223,S_ruber
4257,1.0,0.0,0.0,same,1,1,absent,S_ruber
4258,1.0,0.0,0.0,same,1,1,absent,S_ruber
4259,1.0,0.0,0.0,same,1,1,absent,S_ruber
4260,1.0,0.0,0.0,same,1,1,COG1083,S_ruber
4261,1.0,0.0,0.0,same,1,1,absent,S_ruber
4262,1.0,0.0,0.0,same,1,1,absent,S_ruber
4263,0.0,1.0,0.0,same,1,1,absent,S_ruber
4264,1.0,0.0,0.0,same,1,1,absent,S_ruber
4265,1.0,0.0,0.0,same,1,1,absent,S_ruber
4266,1.0,0.0,0.0,same,1,1,absent,S_ruber
4267,1.0,0.0,0.0,same,1,1,absent,S_ruber
4268,1.0,0.0,0.0,same,1,1,absent,S_ruber
4269,1.0,0.0,0.0,same,1,1,absent,S_ruber
4270,1.0,0.0,0.0,same,1,1,absent,S_ruber
4271,1.0,0.0,0.0,same,1,1,absent,S_ruber
4272,1.0,0.0,0.0,same,1,1,absent,S_ruber
4273,0.0,0.0,1.0,same,1,1,absent,S_ruber
4274,1.0,0.0,0.0,same,1,1,absent,S_ruber
4275,1.0,0.0,0.0,same,1,1,absent,S_ruber
4276,0.0,1.0,0.0,same,1,1,absent,S_ruber
4277,0.0,1.0,0.0,same,1,1,absent,S_ruber
4278,0.0,1.0,0.0,same,1,1,absent,S_ruber
4279,1.0,0.0,0.0,same,1,1,absent,S_ruber
4280,0.0,1.0,0.0,same,1,1,absent,S_ruber
4281,1.0,0.0,0.0,same,1,1,absent,S_ruber
4282,1.0,0.0,0.0,same,1,1,absent,S_ruber
4283,1.0,0.0,0.0,same,1,1,COG2873,S_ruber
4284,1.0,0.0,0.0,same,1,1,absent,S_ruber
4285,1.0,0.0,0.0,same,1,1,COG0431,S_ruber
4286,1.0,0.0,0.0,same,1,1,absent,S_ruber
4287,1.0,0.0,0.0,same,1,1,absent,S_ruber
4288,1.0,0.0,0.0,same,1,1,absent,S_ruber
4289,1.0,0.0,0.0,same,1,1,absent,S_ruber
4290,1.0,0.0,0.0,same,1,1,absent,S_ruber
4291,1.0,0.0,0.0,same,1,1,absent,S_ruber
4292,1.0,0.0,0.0,same,1,1,absent,S_ruber
4293,1.0,0.0,0.0,same,1,1,absent,S_ruber
4294,1.0,0.0,0.0,same,1,1,absent,S_ruber
4295,1.0,0.0,0.0,same,1,1,absent,S_ruber
4296,0.0,1.0,0.0,same,1,1,COG0451,S_ruber
4297,1.0,0.0,0.0,same,1,1,absent,S_ruber
4298,1.0,0.0,0.0,same,1,1,absent,S_ruber
4299,1.0,0.0,0.0,same,1,1,absent,S_ruber
4300,1.0,0.0,0.0,same,1,1,absent,S_ruber
4301,1.0,0.0,0.0,same,1,1,COG1922,S_ruber
4302,1.0,0.0,0.0,same,1,1,absent,S_ruber
4303,1.0,0.0,0.0,same,1,1,absent,S_ruber
4304,1.0,0.0,0.0,same,1,1,absent,S_ruber
4305,1.0,0.0,0.0,same,1,1,absent,S_ruber
4306,1.0,0.0,0.0,same,1,1,absent,S_ruber
4307,1.0,0.0,0.0,same,1,1,absent,S_ruber
4308,1.0,0.0,0.0,same,1,1,absent,S_ruber
4309,1.0,0.0,0.0,same,1,1,absent,S_ruber
4310,1.0,0.0,0.0,same,1,1,absent,S_ruber
4311,1.0,0.0,0.0,same,1,1,absent,S_ruber
4312,1.0,0.0,0.0,same,1,1,absent,S_ruber
4313,1.0,0.0,0.0,same,1,1,absent,S_ruber
4314,1.0,0.0,0.0,same,1,1,absent,S_ruber
4315,0.0,1.0,0.0,same,1,1,absent,S_ruber
4316,1.0,0.0,0.0,same,1,1,absent,S_ruber
4317,1.0,0.0,0.0,same,1,1,absent,S_ruber
4318,1.0,0.0,0.0,same,1,1,COG0775,S_ruber
4319,1.0,0.0,0.0,same,1,1,absent,S_ruber
4320,1.0,0.0,0.0,same,1,1,absent,S_ruber
4321,0.0,1.0,0.0,same,1,1,absent,S_ruber
4322,1.0,0.0,0.0,same,1,1,absent,S_ruber
4323,1.0,0.0,0.0,same,1,1,absent,S_ruber
4324,1.0,0.0,0.0,same,1,1,absent,S_ruber
4325,1.0,0.0,0.0,same,1,1,absent,S_ruber
4326,1.0,0.0,0.0,same,1,1,absent,S_ruber
4327,0.0,1.0,0.0,same,1,1,absent,S_ruber
4328,1.0,0.0,0.0,same,1,1,absent,S_ruber
4329,1.0,0.0,0.0,same,1,1,absent,S_ruber
4330,1.0,0.0,0.0,same,1,1,absent,S_ruber
4331,1.0,0.0,0.0,same,1,1,absent,S_ruber
4332,1.0,0.0,0.0,same,1,1,COG2222,S_ruber
4333,1.0,0.0,0.0,same,1,1,absent,S_ruber
4334,1.0,0.0,0.0,same,1,1,absent,S_ruber
4335,1.0,0.0,0.0,same,1,1,absent,S_ruber
4336,1.0,0.0,0.0,same,1,1,absent,S_ruber
4337,0.0,1.0,0.0,same,1,1,absent,S_ruber
4338,1.0,0.0,0.0,same,1,1,absent,S_ruber
4339,1.0,0.0,0.0,same,1,1,absent,S_ruber
4340,0.0,0.0,1.0,same,1,1,absent,S_ruber
4341,1.0,0.0,0.0,same,1,1,absent,S_ruber
4342,1.0,0.0,0.0,same,1,1,absent,S_ruber
4343,1.0,0.0,0.0,same,1,1,absent,S_ruber
4344,1.0,0.0,0.0,same,1,1,absent,S_ruber
4345,1.0,0.0,0.0,same,1,1,absent,S_ruber
4346,1.0,0.0,0.0,same,1,1,absent,S_ruber
4347,1.0,0.0,0.0,same,1,1,absent,S_ruber
4348,1.0,0.0,0.0,same,1,1,absent,S_ruber
4349,1.0,0.0,0.0,same,1,1,absent,S_ruber
4350,1.0,0.0,0.0,same,1,1,absent,S_ruber
4351,0.0,1.0,0.0,same,1,1,absent,S_ruber
4352,1.0,0.0,0.0,same,1,1,absent,S_ruber
4353,1.0,0.0,0.0,same,1,1,absent,S_ruber
4354,1.0,0.0,0.0,same,1,1,absent,S_ruber
4355,1.0,0.0,0.0,same,1,1,absent,S_ruber
4356,1.0,0.0,0.0,same,1,1,absent,S_ruber
4357,0.0,1.0,0.0,same,1,1,absent,S_ruber
4358,1.0,0.0,0.0,same,1,1,absent,S_ruber
4359,1.0,0.0,0.0,same,1,1,absent,S_ruber
4360,1.0,0.0,0.0,same,1,1,absent,S_ruber
4361,1.0,0.0,0.0,same,1,1,absent,S_ruber
4362,1.0,0.0,0.0,same,1,1,absent,S_ruber
4363,0.0,1.0,0.0,same,1,1,absent,S_ruber
4364,1.0,0.0,0.0,same,1,1,absent,S_ruber
4365,1.0,0.0,0.0,same,1,1,absent,S_ruber
4366,1.0,0.0,0.0,same,1,1,absent,S_ruber
4367,1.0,0.0,0.0,same,1,1,absent,S_ruber
4368,1.0,0.0,0.0,same,1,1,absent,S_ruber
4369,1.0,0.0,0.0,same,1,1,absent,S_ruber
4370,1.0,0.0,0.0,same,1,1,absent,S_ruber
4371,1.0,0.0,0.0,same,1,1,absent,S_ruber
4372,1.0,0.0,0.0,same,1,1,absent,S_ruber
4373,1.0,0.0,0.0,same,1,1,absent,S_ruber
4374,1.0,0.0,0.0,same,1,1,absent,S_ruber
4375,1.0,0.0,0.0,same,1,1,absent,S_ruber
4376,1.0,0.0,0.0,same,1,1,COG2402,S_ruber
4377,0.0,1.0,0.0,same,1,1,absent,S_ruber
4378,1.0,0.0,0.0,same,1,1,COG2197,S_ruber
4379,1.0,0.0,0.0,same,1,1,absent,S_ruber
4380,1.0,0.0,0.0,same,1,1,absent,S_ruber
4381,1.0,0.0,0.0,same,1,1,absent,S_ruber
4382,1.0,0.0,0.0,same,1,1,absent,S_ruber
