locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNNGOPDE_02511	CDS	1110	serC	2.6.1.52		Phosphoserine aminotransferase
GNNGOPDE_02512	CDS	486	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
GNNGOPDE_02513	CDS	540			COG2335	Immunogenic protein MPT70
GNNGOPDE_02514	CDS	969		1.13.11.63		beta-carotene 15,15'-dioxygenase
GNNGOPDE_02515	CDS	1356	ndh	1.6.99.3	COG1252	NADH dehydrogenase
GNNGOPDE_02516	CDS	522				hypothetical protein
GNNGOPDE_02517	CDS	606				hypothetical protein
GNNGOPDE_02518	CDS	1242	argG	6.3.4.5		Argininosuccinate synthase
GNNGOPDE_02519	CDS	1134				hypothetical protein
GNNGOPDE_02520	CDS	1065	lysY	1.2.1.-	COG0002	[LysW]-L-2-aminoadipate 6-phosphate reductase
GNNGOPDE_02521	CDS	1188	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
GNNGOPDE_02522	CDS	1059	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
GNNGOPDE_02523	CDS	804	argB_2	2.7.2.8	COG0548	Acetylglutamate kinase
GNNGOPDE_02524	CDS	1083	dapE_3	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GNNGOPDE_02525	CDS	1314	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GNNGOPDE_02526	CDS	798				hypothetical protein
GNNGOPDE_02527	CDS	444				hypothetical protein
GNNGOPDE_02528	CDS	471				hypothetical protein
GNNGOPDE_02529	CDS	2859				hypothetical protein
GNNGOPDE_02530	CDS	252				hypothetical protein
GNNGOPDE_02531	CDS	777	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GNNGOPDE_02532	CDS	1011			COG0330	putative protein
GNNGOPDE_02533	CDS	915	qmcA		COG0330	Protein QmcA
GNNGOPDE_02534	CDS	597				hypothetical protein
GNNGOPDE_02535	CDS	771	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
GNNGOPDE_02536	CDS	969				hypothetical protein
GNNGOPDE_02537	CDS	1776	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GNNGOPDE_02538	CDS	1407	rho_1	3.6.4.-		Transcription termination factor Rho
GNNGOPDE_02539	CDS	3243	tri1	3.4.21.-	COG0793	Tricorn protease 
GNNGOPDE_02540	CDS	747	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
GNNGOPDE_02541	CDS	546	pal_3			Peptidoglycan-associated lipoprotein
GNNGOPDE_02542	CDS	921				hypothetical protein
GNNGOPDE_02543	CDS	1779			COG0659	putative sulfate transporter
GNNGOPDE_02544	CDS	672				hypothetical protein
GNNGOPDE_02545	CDS	495				hypothetical protein
GNNGOPDE_02546	CDS	285				hypothetical protein
GNNGOPDE_02547	CDS	2544				hypothetical protein
GNNGOPDE_02548	CDS	279				hypothetical protein
GNNGOPDE_02549	CDS	285				hypothetical protein
GNNGOPDE_02550	CDS	2601	btuB_11			Vitamin B12 transporter BtuB
GNNGOPDE_02551	CDS	1587	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
GNNGOPDE_02552	CDS	2127	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
GNNGOPDE_02553	CDS	504				hypothetical protein
GNNGOPDE_02554	CDS	1461	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
GNNGOPDE_02555	CDS	1935	nhaP2			K(+)/H(+) antiporter NhaP2
GNNGOPDE_02556	CDS	2304				hypothetical protein
GNNGOPDE_02557	CDS	459				hypothetical protein
GNNGOPDE_02558	CDS	2265				hypothetical protein
GNNGOPDE_02559	CDS	1347	yhdG_1		COG0531	putative amino acid permease YhdG
GNNGOPDE_02560	CDS	765				hypothetical protein
GNNGOPDE_02561	CDS	663	trkA_1		COG0569	Trk system potassium uptake protein TrkA
GNNGOPDE_02562	CDS	1362	yhdG_2		COG0531	putative amino acid permease YhdG
GNNGOPDE_02563	CDS	615				hypothetical protein
GNNGOPDE_02564	CDS	1635				hypothetical protein
GNNGOPDE_02565	CDS	681	ktrA		COG0569	Ktr system potassium uptake protein A
GNNGOPDE_02566	CDS	1476	ntpJ			Potassium/sodium uptake protein NtpJ
GNNGOPDE_02567	CDS	1341	trkA_2		COG0569	Trk system potassium uptake protein TrkA
GNNGOPDE_02568	CDS	1500	trkH		COG0168	Trk system potassium uptake protein TrkH
GNNGOPDE_02569	CDS	2211	potE_1			Putrescine transporter PotE
GNNGOPDE_02570	CDS	2136	potE_2			Putrescine transporter PotE
GNNGOPDE_02571	CDS	3468	rcsC_23	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_02572	CDS	858	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GNNGOPDE_02573	CDS	2475	lon_2	3.4.21.53		Lon protease
GNNGOPDE_02574	CDS	870				hypothetical protein
GNNGOPDE_02575	CDS	387				hypothetical protein
GNNGOPDE_02576	CDS	423				hypothetical protein
GNNGOPDE_02577	CDS	462				hypothetical protein
GNNGOPDE_02578	CDS	738	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
GNNGOPDE_02579	CDS	483				hypothetical protein
GNNGOPDE_02580	CDS	1842		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
GNNGOPDE_02581	CDS	276				hypothetical protein
GNNGOPDE_02582	CDS	645				hypothetical protein
GNNGOPDE_02583	CDS	600	comR			HTH-type transcriptional repressor ComR
GNNGOPDE_02584	CDS	1215	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
GNNGOPDE_02585	CDS	111				hypothetical protein
GNNGOPDE_02586	CDS	285				hypothetical protein
GNNGOPDE_02587	CDS	2259				hypothetical protein
GNNGOPDE_02588	CDS	780				hypothetical protein
GNNGOPDE_02589	CDS	1317	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
GNNGOPDE_02590	CDS	711	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GNNGOPDE_02591	CDS	1068	sphX		COG0226	Protein SphX
GNNGOPDE_02592	CDS	966	pstC		COG0573	Phosphate transport system permease protein PstC
GNNGOPDE_02593	CDS	888	pstA		COG0581	Phosphate transport system permease protein PstA
GNNGOPDE_02594	CDS	882	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
GNNGOPDE_02595	CDS	738	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
GNNGOPDE_02596	tRNA	75				tRNA-Gln(ctg)
GNNGOPDE_02597	CDS	891	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
GNNGOPDE_02598	CDS	1194	ribD		COG0117	Riboflavin biosynthesis protein RibD
GNNGOPDE_02599	CDS	654	ribE	2.5.1.9	COG0307	Riboflavin synthase
GNNGOPDE_02600	CDS	219				hypothetical protein
GNNGOPDE_02601	CDS	1140				hypothetical protein
GNNGOPDE_02602	CDS	624				hypothetical protein
GNNGOPDE_02603	CDS	1638				hypothetical protein
GNNGOPDE_02604	CDS	1020	adh_2	1.1.1.1		Alcohol dehydrogenase
GNNGOPDE_02605	CDS	1224	ymfD			Bacillibactin exporter
GNNGOPDE_02606	CDS	1392	amyB	3.2.1.1		Alpha-amylase 2
GNNGOPDE_02607	CDS	603				hypothetical protein
GNNGOPDE_02608	tRNA	75				tRNA-Lys(ttt)
GNNGOPDE_02609	tRNA	87				tRNA-Leu(gag)
GNNGOPDE_02610	CDS	978				hypothetical protein
GNNGOPDE_02611	CDS	390				hypothetical protein
GNNGOPDE_02612	CDS	792				IS481 family transposase ISRhsp3
GNNGOPDE_02613	CDS	1269				IS256 family transposase ISPeth3
GNNGOPDE_02614	CDS	312				hypothetical protein
GNNGOPDE_02615	CDS	393				hypothetical protein
GNNGOPDE_02616	CDS	1251	xerC_5			Tyrosine recombinase XerC
GNNGOPDE_02617	CDS	3030				hypothetical protein
GNNGOPDE_02618	CDS	327				hypothetical protein
GNNGOPDE_02619	CDS	462				hypothetical protein
GNNGOPDE_02620	CDS	564				hypothetical protein
GNNGOPDE_02621	CDS	378	smtB_2		COG0640	Transcriptional repressor SmtB
GNNGOPDE_02622	CDS	2478	cadA_2	3.6.3.3		Cadmium-transporting ATPase
GNNGOPDE_02623	CDS	606				hypothetical protein
GNNGOPDE_02624	CDS	1188				hypothetical protein
GNNGOPDE_02625	CDS	1173				hypothetical protein
GNNGOPDE_02626	CDS	1968	cadA_3	3.6.3.3		Cadmium-transporting ATPase
GNNGOPDE_02627	CDS	519	lspA_2	3.4.23.36		Lipoprotein signal peptidase
GNNGOPDE_02628	CDS	1599	mmcO_1	1.16.3.1	COG2132	Multicopper oxidase MmcO
GNNGOPDE_02629	CDS	390				hypothetical protein
GNNGOPDE_02630	CDS	804				IS110 family transposase ISOt5
GNNGOPDE_02631	CDS	126				hypothetical protein
GNNGOPDE_02632	CDS	180				hypothetical protein
GNNGOPDE_02633	CDS	1026				IS110 family transposase ISOt5
GNNGOPDE_02634	CDS	438				hypothetical protein
GNNGOPDE_02635	CDS	351	glnB_1		COG0347	Nitrogen regulatory protein P-II
GNNGOPDE_02636	CDS	3123	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
GNNGOPDE_02637	CDS	1353	mdtA_4			Multidrug resistance protein MdtA
GNNGOPDE_02638	CDS	1386	czcC_1			Cobalt-zinc-cadmium resistance protein CzcC
GNNGOPDE_02639	CDS	477				hypothetical protein
GNNGOPDE_02640	CDS	1569	mmcO_2	1.16.3.1	COG2132	Multicopper oxidase MmcO
GNNGOPDE_02641	CDS	3381	cusA		COG3696	Cation efflux system protein CusA
GNNGOPDE_02642	CDS	1227	cusB			Cation efflux system protein CusB
GNNGOPDE_02643	CDS	1317	czcC_2			Cobalt-zinc-cadmium resistance protein CzcC
GNNGOPDE_02644	CDS	1674	merA_1	1.16.1.1		Mercuric reductase
GNNGOPDE_02645	CDS	651				hypothetical protein
GNNGOPDE_02646	CDS	414				hypothetical protein
GNNGOPDE_02647	CDS	402	merR1			Mercuric resistance operon regulatory protein
GNNGOPDE_02648	CDS	429				hypothetical protein
GNNGOPDE_02649	CDS	417				hypothetical protein
GNNGOPDE_02650	CDS	387				hypothetical protein
GNNGOPDE_02651	CDS	543				hypothetical protein
GNNGOPDE_02652	CDS	861				hypothetical protein
GNNGOPDE_02653	CDS	2460	copA_2	7.2.2.8		Copper-exporting P-type ATPase
GNNGOPDE_02654	CDS	219			COG2608	putative protein
GNNGOPDE_02655	CDS	270				hypothetical protein
GNNGOPDE_02656	CDS	597				hypothetical protein
GNNGOPDE_02657	CDS	270				hypothetical protein
GNNGOPDE_02658	CDS	192				hypothetical protein
GNNGOPDE_02659	CDS	2529	copA_3	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GNNGOPDE_02660	CDS	216	merP			Mercuric transport protein periplasmic component
GNNGOPDE_02661	CDS	438				ISL3 family transposase ISStma11
GNNGOPDE_02662	CDS	690				hypothetical protein
GNNGOPDE_02663	CDS	1959				hypothetical protein
GNNGOPDE_02664	CDS	1065				hypothetical protein
GNNGOPDE_02665	CDS	1086				hypothetical protein
GNNGOPDE_02666	CDS	1257	tetA			Tetracycline resistance protein, class B
GNNGOPDE_02667	CDS	270				hypothetical protein
GNNGOPDE_02668	CDS	165				hypothetical protein
GNNGOPDE_02669	CDS	915				hypothetical protein
GNNGOPDE_02670	CDS	966	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
GNNGOPDE_02671	CDS	1149				hypothetical protein
GNNGOPDE_02672	CDS	429				hypothetical protein
GNNGOPDE_02673	CDS	1173	thi4	2.4.2.59		Thiamine thiazole synthase
GNNGOPDE_02674	CDS	1932	copB_1	7.2.2.8		Copper-exporting P-type ATPase B
GNNGOPDE_02675	CDS	96				hypothetical protein
GNNGOPDE_02676	CDS	723				hypothetical protein
GNNGOPDE_02677	CDS	636				hypothetical protein
GNNGOPDE_02678	CDS	402				hypothetical protein
GNNGOPDE_02679	CDS	732	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GNNGOPDE_02680	CDS	453				hypothetical protein
GNNGOPDE_02681	CDS	258				hypothetical protein
GNNGOPDE_02682	CDS	687				hypothetical protein
GNNGOPDE_02683	CDS	759				hypothetical protein
GNNGOPDE_02684	CDS	450				hypothetical protein
GNNGOPDE_02685	CDS	327				hypothetical protein
GNNGOPDE_02686	CDS	462				hypothetical protein
GNNGOPDE_02687	CDS	2481				hypothetical protein
GNNGOPDE_02688	CDS	1920	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GNNGOPDE_02689	CDS	651	resA_3			Thiol-disulfide oxidoreductase ResA
GNNGOPDE_02690	CDS	642	resA_4			Thiol-disulfide oxidoreductase ResA
GNNGOPDE_02691	CDS	543				hypothetical protein
GNNGOPDE_02692	CDS	1389			COG0701	Putative permease
GNNGOPDE_02693	CDS	240				hypothetical protein
GNNGOPDE_02694	CDS	156				hypothetical protein
GNNGOPDE_02695	CDS	729	copB_2			Copper resistance protein B
GNNGOPDE_02696	CDS	1944	copA_4			Copper resistance protein A
GNNGOPDE_02697	CDS	384				hypothetical protein
GNNGOPDE_02698	CDS	1029				hypothetical protein
GNNGOPDE_02699	CDS	279	csoR_2		COG1937	Copper-sensing transcriptional repressor CsoR
GNNGOPDE_02700	CDS	1593				hypothetical protein
GNNGOPDE_02701	CDS	1548				hypothetical protein
GNNGOPDE_02702	CDS	1359	xerC_6			Tyrosine recombinase XerC
GNNGOPDE_02703	CDS	675				hypothetical protein
GNNGOPDE_02704	CDS	759				hypothetical protein
GNNGOPDE_02705	CDS	513				hypothetical protein
GNNGOPDE_02706	CDS	1488				hypothetical protein
GNNGOPDE_02707	CDS	978				hypothetical protein
GNNGOPDE_02708	CDS	1398				hypothetical protein
GNNGOPDE_02709	CDS	1209				hypothetical protein
GNNGOPDE_02710	CDS	1863	uvrD	3.6.4.12	COG0210	DNA helicase II
GNNGOPDE_02711	CDS	1959	recF_2			DNA replication and repair protein RecF
GNNGOPDE_02712	CDS	1338	steT_2		COG0531	Serine/threonine exchanger SteT
GNNGOPDE_02713	CDS	2826	btuB_12			Vitamin B12 transporter BtuB
GNNGOPDE_02714	CDS	690	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
GNNGOPDE_02715	CDS	3258	rep	3.6.4.12		ATP-dependent DNA helicase Rep
GNNGOPDE_02716	CDS	783				queuosine precursor transporter
GNNGOPDE_02717	CDS	942	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GNNGOPDE_02718	CDS	762		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
GNNGOPDE_02719	CDS	510				hypothetical protein
GNNGOPDE_02720	CDS	1557				hypothetical protein
GNNGOPDE_02721	CDS	948				hypothetical protein
GNNGOPDE_02722	CDS	2328	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_02723	CDS	474				hypothetical protein
GNNGOPDE_02724	CDS	1047				hypothetical protein
GNNGOPDE_02725	CDS	2472				hypothetical protein
GNNGOPDE_02726	CDS	1161				hypothetical protein
GNNGOPDE_02727	CDS	837	btsR_4		COG3279	Transcriptional regulatory protein BtsR
GNNGOPDE_02728	CDS	1053	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
GNNGOPDE_02729	CDS	948				hypothetical protein
GNNGOPDE_02730	CDS	1482	cry2		COG0415	Cryptochrome-like protein cry2
GNNGOPDE_02731	CDS	240				hypothetical protein
GNNGOPDE_02732	CDS	207				hypothetical protein
GNNGOPDE_02733	CDS	675	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GNNGOPDE_02734	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
GNNGOPDE_02735	CDS	1440	glyQS	6.1.1.14		Glycine--tRNA ligase
GNNGOPDE_02736	CDS	378				hypothetical protein
GNNGOPDE_02737	CDS	777				hypothetical protein
GNNGOPDE_02738	CDS	1122	rho_2	3.6.4.-	COG1158	Transcription termination factor Rho
GNNGOPDE_02739	CDS	777		3.1.1.10		Tropinesterase
GNNGOPDE_02740	CDS	1632	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GNNGOPDE_02741	CDS	693				hypothetical protein
GNNGOPDE_02742	CDS	393				hypothetical protein
GNNGOPDE_02743	CDS	1137	acuC_2			Acetoin utilization protein AcuC
GNNGOPDE_02744	CDS	1272				hypothetical protein
GNNGOPDE_02745	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GNNGOPDE_02746	CDS	1008	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
GNNGOPDE_02747	CDS	843				hypothetical protein
GNNGOPDE_02748	CDS	543		1.5.1.37		Flavin reductase
GNNGOPDE_02749	CDS	1167	dnaJ_4		COG0484	Chaperone protein DnaJ
GNNGOPDE_02750	CDS	663	grpE			Protein GrpE
GNNGOPDE_02751	CDS	1092	hrcA		COG1420	Heat-inducible transcription repressor HrcA
GNNGOPDE_02752	CDS	1806				hypothetical protein
GNNGOPDE_02753	CDS	1572	gpmI_2	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GNNGOPDE_02754	CDS	849	nth	4.2.99.18		Endonuclease III
GNNGOPDE_02755	CDS	1233				hypothetical protein
GNNGOPDE_02756	CDS	450				hypothetical protein
GNNGOPDE_02757	CDS	447				hypothetical protein
GNNGOPDE_02758	CDS	1290				hypothetical protein
GNNGOPDE_02759	CDS	1005				hypothetical protein
GNNGOPDE_02760	CDS	1551				hypothetical protein
GNNGOPDE_02761	CDS	1197	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase
GNNGOPDE_02762	CDS	492				hypothetical protein
GNNGOPDE_02763	CDS	1533	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
GNNGOPDE_02764	CDS	294				hypothetical protein
GNNGOPDE_02765	CDS	1410	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GNNGOPDE_02766	CDS	993	ctaA	1.3.-.-		Heme A synthase
GNNGOPDE_02767	CDS	951	ctaB1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 1
GNNGOPDE_02768	CDS	966	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GNNGOPDE_02769	CDS	783				hypothetical protein
GNNGOPDE_02770	CDS	603	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GNNGOPDE_02771	CDS	1593	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
GNNGOPDE_02772	CDS	1446				hypothetical protein
GNNGOPDE_02773	CDS	1638	ade_3	3.5.4.2	COG1001	Adenine deaminase
GNNGOPDE_02774	CDS	720				hypothetical protein
GNNGOPDE_02775	CDS	1326	thrC	4.2.3.1	COG0498	Threonine synthase
GNNGOPDE_02776	CDS	492				hypothetical protein
GNNGOPDE_02777	tRNA	78				tRNA-Pro(cgg)
GNNGOPDE_02778	CDS	1899		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
GNNGOPDE_02779	CDS	1101	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
GNNGOPDE_02780	CDS	813	yddE	5.1.-.-	COG0384	putative isomerase YddE
GNNGOPDE_02781	CDS	3054	tolB_7			Tol-Pal system protein TolB
GNNGOPDE_02782	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
GNNGOPDE_02783	CDS	1263	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
GNNGOPDE_02784	CDS	1308	nrgA			Ammonium transporter
GNNGOPDE_02785	CDS	3051	uvrA_2		COG0178	UvrABC system protein A
GNNGOPDE_02786	CDS	423	yccF		COG3304	Inner membrane protein YccF
GNNGOPDE_02787	CDS	450				hypothetical protein
GNNGOPDE_02788	CDS	1068				hypothetical protein
GNNGOPDE_02789	CDS	1968				hypothetical protein
GNNGOPDE_02790	CDS	1467	merA_2	1.16.1.1		Mercuric reductase
GNNGOPDE_02791	CDS	1980	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
GNNGOPDE_02792	CDS	282				hypothetical protein
GNNGOPDE_02793	CDS	204				hypothetical protein
GNNGOPDE_02794	CDS	252				hypothetical protein
GNNGOPDE_02795	CDS	489				hypothetical protein
GNNGOPDE_02796	CDS	495				hypothetical protein
GNNGOPDE_02797	CDS	1092	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
GNNGOPDE_02798	CDS	1590				hypothetical protein
GNNGOPDE_02799	CDS	1083	fbpA			Fe(3+)-binding periplasmic protein
GNNGOPDE_02800	CDS	2034	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
GNNGOPDE_02801	CDS	1173	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GNNGOPDE_02802	CDS	1089	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
GNNGOPDE_02803	CDS	549				hypothetical protein
GNNGOPDE_02804	CDS	2244	katG2	1.11.1.21	COG0376	Catalase-peroxidase 2
GNNGOPDE_02805	CDS	909	oxyR			Hydrogen peroxide-inducible genes activator
GNNGOPDE_02806	CDS	951	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
GNNGOPDE_02807	CDS	1959	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
GNNGOPDE_02808	CDS	1851	glgB_3	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
GNNGOPDE_02809	CDS	519				hypothetical protein
GNNGOPDE_02810	CDS	660				hypothetical protein
GNNGOPDE_02811	CDS	1368	hflX		COG2262	GTPase HflX
GNNGOPDE_02812	CDS	2112				hypothetical protein
GNNGOPDE_02813	CDS	966				hypothetical protein
GNNGOPDE_02814	CDS	2772	btuB_13			Vitamin B12 transporter BtuB
GNNGOPDE_02815	CDS	663	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
GNNGOPDE_02816	CDS	846				hypothetical protein
GNNGOPDE_02817	CDS	1569	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
GNNGOPDE_02818	CDS	483	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GNNGOPDE_02819	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
GNNGOPDE_02820	CDS	1230				hypothetical protein
GNNGOPDE_02821	CDS	1545				hypothetical protein
GNNGOPDE_02822	CDS	1533				hypothetical protein
GNNGOPDE_02823	CDS	855				hypothetical protein
GNNGOPDE_02824	CDS	1194	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
GNNGOPDE_02825	CDS	1083	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
GNNGOPDE_02826	CDS	372				hypothetical protein
GNNGOPDE_02827	CDS	2589				hypothetical protein
GNNGOPDE_02828	CDS	1503	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
GNNGOPDE_02829	CDS	450	atpC		COG0355	ATP synthase epsilon chain
GNNGOPDE_02830	CDS	2031				hypothetical protein
GNNGOPDE_02831	CDS	510				hypothetical protein
GNNGOPDE_02832	CDS	1167	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
GNNGOPDE_02833	CDS	1029				hypothetical protein
GNNGOPDE_02834	CDS	720				hypothetical protein
GNNGOPDE_02835	CDS	1689		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
GNNGOPDE_02836	CDS	735	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GNNGOPDE_02837	CDS	1740				hypothetical protein
GNNGOPDE_02838	CDS	156				hypothetical protein
GNNGOPDE_02839	CDS	1227	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
GNNGOPDE_02840	CDS	1368				hypothetical protein
GNNGOPDE_02841	CDS	495	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
GNNGOPDE_02842	CDS	933				hypothetical protein
GNNGOPDE_02843	CDS	330				hypothetical protein
GNNGOPDE_02844	CDS	1368				hypothetical protein
GNNGOPDE_02845	CDS	2091				hypothetical protein
GNNGOPDE_02846	CDS	606				hypothetical protein
GNNGOPDE_02847	CDS	1746	sdhA_2	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
GNNGOPDE_02848	CDS	801	cpdA_5	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GNNGOPDE_02849	CDS	2064				hypothetical protein
GNNGOPDE_02850	CDS	2574	btuB_14			Vitamin B12 transporter BtuB
GNNGOPDE_02851	CDS	747				hypothetical protein
GNNGOPDE_02852	CDS	636				hypothetical protein
GNNGOPDE_02853	CDS	996	resA_5			Thiol-disulfide oxidoreductase ResA
GNNGOPDE_02854	CDS	822				hypothetical protein
GNNGOPDE_02855	CDS	1422	hutI_5	3.5.2.7		Imidazolonepropionase
GNNGOPDE_02856	CDS	228	cspC			Cold shock-like protein CspC
GNNGOPDE_02857	CDS	1482	phoA_2	3.1.3.1	COG1785	Alkaline phosphatase 4
GNNGOPDE_02858	CDS	807	fetB		COG0390	putative iron export permease protein FetB
GNNGOPDE_02859	CDS	681	opuAA_2	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
GNNGOPDE_02860	CDS	462			COG2259	putative membrane protein
GNNGOPDE_02861	CDS	402	crcB		COG0239	Putative fluoride ion transporter CrcB
GNNGOPDE_02862	CDS	291				hypothetical protein
GNNGOPDE_02863	CDS	414	arsC	1.20.4.4	COG0394	Arsenate reductase
GNNGOPDE_02864	CDS	312				hypothetical protein
GNNGOPDE_02865	CDS	1164	acr3		COG0798	Arsenical-resistance protein Acr3
GNNGOPDE_02866	CDS	813	arsM	2.1.1.137		Arsenite methyltransferase
GNNGOPDE_02867	CDS	339				hypothetical protein
GNNGOPDE_02868	CDS	699				hypothetical protein
GNNGOPDE_02869	CDS	573				hypothetical protein
GNNGOPDE_02870	CDS	180				hypothetical protein
GNNGOPDE_02871	CDS	759				hypothetical protein
GNNGOPDE_02872	CDS	1263				hypothetical protein
GNNGOPDE_02873	CDS	306				hypothetical protein
GNNGOPDE_02874	CDS	429				hypothetical protein
GNNGOPDE_02875	CDS	222				hypothetical protein
GNNGOPDE_02876	tRNA	74				tRNA-Thr(cgt)
GNNGOPDE_02877	CDS	756	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
GNNGOPDE_02878	CDS	1536				hypothetical protein
GNNGOPDE_02879	CDS	435				hypothetical protein
GNNGOPDE_02880	CDS	1506				hypothetical protein
GNNGOPDE_02881	CDS	1509				hypothetical protein
GNNGOPDE_02882	CDS	1509				hypothetical protein
GNNGOPDE_02883	CDS	1494				hypothetical protein
GNNGOPDE_02884	CDS	729	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GNNGOPDE_02885	CDS	1515				hypothetical protein
GNNGOPDE_02886	CDS	1569				hypothetical protein
GNNGOPDE_02887	CDS	726				hypothetical protein
GNNGOPDE_02888	CDS	228				hypothetical protein
GNNGOPDE_02889	CDS	297				hypothetical protein
GNNGOPDE_02890	CDS	1506		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
GNNGOPDE_02891	CDS	1500				hypothetical protein
GNNGOPDE_02892	CDS	1476	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
