locus_tag	ftype	length_bp	gene	EC_number	COG	product
MENLLFMI_02362	CDS	1242				hypothetical protein
MENLLFMI_02363	CDS	669	recX			Regulatory protein RecX
MENLLFMI_02364	CDS	948				hypothetical protein
MENLLFMI_02365	CDS	2607				hypothetical protein
MENLLFMI_02366	CDS	1203				hypothetical protein
MENLLFMI_02367	CDS	555				hypothetical protein
MENLLFMI_02368	CDS	285				hypothetical protein
MENLLFMI_02369	CDS	501	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
MENLLFMI_02370	CDS	2505				hypothetical protein
MENLLFMI_02371	CDS	435				hypothetical protein
MENLLFMI_02372	CDS	186				hypothetical protein
MENLLFMI_02373	CDS	1791	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MENLLFMI_02374	CDS	651				hypothetical protein
MENLLFMI_02375	CDS	1047	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
MENLLFMI_02376	CDS	1098	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
MENLLFMI_02377	CDS	1641	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
MENLLFMI_02378	CDS	1419	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
MENLLFMI_02379	CDS	483				hypothetical protein
MENLLFMI_02380	CDS	618	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
MENLLFMI_02381	CDS	1755	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MENLLFMI_02382	CDS	1602	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
MENLLFMI_02383	CDS	474				hypothetical protein
MENLLFMI_02384	CDS	279				hypothetical protein
MENLLFMI_02385	CDS	813				hypothetical protein
MENLLFMI_02386	CDS	420				hypothetical protein
MENLLFMI_02387	CDS	1125				hypothetical protein
MENLLFMI_02388	CDS	792	MTAP	2.4.2.1		S-methyl-5'-thioadenosine phosphorylase
MENLLFMI_02389	CDS	3099				hypothetical protein
MENLLFMI_02390	CDS	636				hypothetical protein
MENLLFMI_02391	CDS	1860			COG1132	putative ABC transporter ATP-binding protein
MENLLFMI_02392	CDS	969	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
MENLLFMI_02393	CDS	1800	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
MENLLFMI_02394	CDS	600				hypothetical protein
MENLLFMI_02395	CDS	2709	bamA_4			Outer membrane protein assembly factor BamA
MENLLFMI_02396	CDS	1008				hypothetical protein
MENLLFMI_02397	CDS	1017	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
MENLLFMI_02398	CDS	996				hypothetical protein
MENLLFMI_02399	CDS	924	fmt_2	2.1.2.9		Methionyl-tRNA formyltransferase
MENLLFMI_02400	CDS	975	ftsY		COG0552	Signal recognition particle receptor FtsY
MENLLFMI_02401	CDS	603				hypothetical protein
MENLLFMI_02402	CDS	912				hypothetical protein
MENLLFMI_02403	CDS	2322				hypothetical protein
MENLLFMI_02404	CDS	576				hypothetical protein
MENLLFMI_02405	CDS	1224				hypothetical protein
MENLLFMI_02406	CDS	1638				hypothetical protein
MENLLFMI_02407	CDS	3279				TonB-dependent receptor P26
MENLLFMI_02408	CDS	333	atl_1		COG3695	DNA base-flipping protein
MENLLFMI_02409	CDS	507				hypothetical protein
MENLLFMI_02410	CDS	540				hypothetical protein
MENLLFMI_02411	CDS	1479				hypothetical protein
MENLLFMI_02412	CDS	3066				TonB-dependent receptor P3
MENLLFMI_02413	CDS	339	atl_2		COG3695	DNA base-flipping protein
MENLLFMI_02414	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MENLLFMI_02415	CDS	777				hypothetical protein
MENLLFMI_02416	CDS	234				hypothetical protein
MENLLFMI_02417	CDS	978	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
MENLLFMI_02418	CDS	669				hypothetical protein
MENLLFMI_02419	CDS	753	ccmC		COG0755	Heme exporter protein C
MENLLFMI_02420	CDS	282				hypothetical protein
MENLLFMI_02421	CDS	432				hypothetical protein
MENLLFMI_02422	CDS	438				hypothetical protein
MENLLFMI_02423	CDS	1419			COG2239	Magnesium transporter MgtE
MENLLFMI_02424	CDS	810	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
MENLLFMI_02425	CDS	1107			COG4867	putative protein
MENLLFMI_02426	CDS	1239				hypothetical protein
MENLLFMI_02427	CDS	1257	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
MENLLFMI_02428	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
MENLLFMI_02429	CDS	2733	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
MENLLFMI_02430	CDS	2796				hypothetical protein
MENLLFMI_02431	CDS	666				hypothetical protein
MENLLFMI_02432	CDS	1419	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MENLLFMI_02433	CDS	708	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MENLLFMI_02434	CDS	732				hypothetical protein
MENLLFMI_02435	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
MENLLFMI_02436	CDS	321	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
MENLLFMI_02437	CDS	1158	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
MENLLFMI_02438	CDS	1110	serC	2.6.1.52		Phosphoserine aminotransferase
MENLLFMI_02439	CDS	486	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
MENLLFMI_02440	CDS	540			COG2335	Immunogenic protein MPT70
MENLLFMI_02441	CDS	969		1.13.11.63		beta-carotene 15,15'-dioxygenase
MENLLFMI_02442	CDS	1356	ndh	1.6.99.3	COG1252	NADH dehydrogenase
MENLLFMI_02443	CDS	522				hypothetical protein
MENLLFMI_02444	CDS	606				hypothetical protein
MENLLFMI_02445	CDS	1242	argG	6.3.4.5		Argininosuccinate synthase
MENLLFMI_02446	CDS	1134				hypothetical protein
MENLLFMI_02447	CDS	1062	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
MENLLFMI_02448	CDS	1188	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
MENLLFMI_02449	CDS	1059	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
MENLLFMI_02450	CDS	804	argB_2	2.7.2.8	COG0548	Acetylglutamate kinase
MENLLFMI_02451	CDS	1086	dapE_3	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MENLLFMI_02452	CDS	1314	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MENLLFMI_02453	CDS	798				hypothetical protein
MENLLFMI_02454	CDS	444				hypothetical protein
MENLLFMI_02455	CDS	471				hypothetical protein
MENLLFMI_02456	CDS	2859				hypothetical protein
MENLLFMI_02457	CDS	207				hypothetical protein
MENLLFMI_02458	CDS	252				hypothetical protein
MENLLFMI_02459	CDS	777	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MENLLFMI_02460	CDS	1011			COG0330	putative protein
MENLLFMI_02461	CDS	915	qmcA		COG0330	Protein QmcA
MENLLFMI_02462	CDS	597				hypothetical protein
MENLLFMI_02463	CDS	771	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
MENLLFMI_02464	CDS	969				hypothetical protein
MENLLFMI_02465	CDS	1776	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
MENLLFMI_02466	CDS	1407	rho_1	3.6.4.-		Transcription termination factor Rho
MENLLFMI_02467	CDS	3243	tri1	3.4.21.-	COG0793	Tricorn protease 
MENLLFMI_02468	CDS	747	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
MENLLFMI_02469	CDS	546	pal_3			Peptidoglycan-associated lipoprotein
MENLLFMI_02470	CDS	921				hypothetical protein
MENLLFMI_02471	CDS	1779			COG0659	putative sulfate transporter
MENLLFMI_02472	CDS	672				hypothetical protein
MENLLFMI_02473	CDS	537				hypothetical protein
MENLLFMI_02474	CDS	285				hypothetical protein
MENLLFMI_02475	CDS	2544				hypothetical protein
MENLLFMI_02476	CDS	279				hypothetical protein
MENLLFMI_02477	CDS	303				hypothetical protein
MENLLFMI_02478	CDS	1587	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
MENLLFMI_02479	CDS	972				hypothetical protein
MENLLFMI_02480	CDS	1251				hypothetical protein
MENLLFMI_02481	CDS	651	fliA			RNA polymerase sigma factor FliA
MENLLFMI_02482	CDS	1023				hypothetical protein
MENLLFMI_02483	CDS	2814				hypothetical protein
MENLLFMI_02484	CDS	513				hypothetical protein
MENLLFMI_02485	CDS	2127	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
MENLLFMI_02486	CDS	504				hypothetical protein
MENLLFMI_02487	CDS	1461	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
MENLLFMI_02488	CDS	1935	nhaP2			K(+)/H(+) antiporter NhaP2
MENLLFMI_02489	CDS	2304				hypothetical protein
MENLLFMI_02490	CDS	2343	potE_1			Putrescine transporter PotE
MENLLFMI_02491	CDS	2265				hypothetical protein
MENLLFMI_02492	CDS	1347	yhdG_1		COG0531	putative amino acid permease YhdG
MENLLFMI_02493	CDS	765				hypothetical protein
MENLLFMI_02494	CDS	663	trkA_1		COG0569	Trk system potassium uptake protein TrkA
MENLLFMI_02495	CDS	1362	yhdG_2		COG0531	putative amino acid permease YhdG
MENLLFMI_02496	CDS	615				hypothetical protein
MENLLFMI_02497	CDS	1635				hypothetical protein
MENLLFMI_02498	CDS	681	ktrA		COG0569	Ktr system potassium uptake protein A
MENLLFMI_02499	CDS	1476	ntpJ			Potassium/sodium uptake protein NtpJ
MENLLFMI_02500	CDS	1341	trkA_2		COG0569	Trk system potassium uptake protein TrkA
MENLLFMI_02501	CDS	1500	trkH		COG0168	Trk system potassium uptake protein TrkH
MENLLFMI_02502	CDS	2211	potE_2			Putrescine transporter PotE
MENLLFMI_02503	CDS	2136	potE_3			Putrescine transporter PotE
MENLLFMI_02504	CDS	3468	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_02505	CDS	858	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MENLLFMI_02506	CDS	2475				hypothetical protein
MENLLFMI_02507	CDS	870				hypothetical protein
MENLLFMI_02508	CDS	387				hypothetical protein
MENLLFMI_02509	CDS	423				hypothetical protein
MENLLFMI_02510	CDS	462				hypothetical protein
MENLLFMI_02511	CDS	738	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
MENLLFMI_02512	CDS	483				hypothetical protein
MENLLFMI_02513	CDS	1842		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
MENLLFMI_02514	CDS	276				hypothetical protein
MENLLFMI_02515	CDS	645				hypothetical protein
MENLLFMI_02516	CDS	600	comR			HTH-type transcriptional repressor ComR
MENLLFMI_02517	CDS	1215	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
MENLLFMI_02518	CDS	111				hypothetical protein
MENLLFMI_02519	CDS	285				hypothetical protein
MENLLFMI_02520	CDS	2259				hypothetical protein
MENLLFMI_02521	CDS	780				hypothetical protein
MENLLFMI_02522	CDS	1317	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
MENLLFMI_02523	CDS	711	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MENLLFMI_02524	CDS	1068	sphX		COG0226	Protein SphX
MENLLFMI_02525	CDS	966	pstC		COG0573	Phosphate transport system permease protein PstC
MENLLFMI_02526	CDS	888	pstA		COG0581	Phosphate transport system permease protein PstA
MENLLFMI_02527	CDS	882	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
MENLLFMI_02528	CDS	738	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
MENLLFMI_02529	tRNA	75				tRNA-Gln(ctg)
MENLLFMI_02530	CDS	891	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MENLLFMI_02531	CDS	1194	ribD		COG0117	Riboflavin biosynthesis protein RibD
MENLLFMI_02532	CDS	654	ribE	2.5.1.9	COG0307	Riboflavin synthase
MENLLFMI_02533	CDS	219				hypothetical protein
MENLLFMI_02534	CDS	1140				hypothetical protein
MENLLFMI_02535	CDS	624				hypothetical protein
MENLLFMI_02536	CDS	1638				hypothetical protein
MENLLFMI_02537	CDS	1020	adh_2	1.1.1.1		Alcohol dehydrogenase
MENLLFMI_02538	CDS	1224	ymfD			Bacillibactin exporter
MENLLFMI_02539	CDS	1392	amyB	3.2.1.1		Alpha-amylase 2
MENLLFMI_02540	CDS	603				hypothetical protein
MENLLFMI_02541	tRNA	75				tRNA-Lys(ttt)
MENLLFMI_02542	tRNA	88				tRNA-Leu(gag)
MENLLFMI_02543	CDS	1338	steT_2		COG0531	Serine/threonine exchanger SteT
MENLLFMI_02544	CDS	2826	btuB_11			Vitamin B12 transporter BtuB
MENLLFMI_02545	CDS	690	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
MENLLFMI_02546	CDS	3270	rep	3.6.4.12		ATP-dependent DNA helicase Rep
MENLLFMI_02547	CDS	783				queuosine precursor transporter
MENLLFMI_02548	CDS	942	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MENLLFMI_02549	CDS	762		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
MENLLFMI_02550	CDS	510				hypothetical protein
MENLLFMI_02551	CDS	1557				hypothetical protein
MENLLFMI_02552	CDS	948				hypothetical protein
MENLLFMI_02553	CDS	2328	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_02554	CDS	474				hypothetical protein
MENLLFMI_02555	CDS	1047				hypothetical protein
MENLLFMI_02556	CDS	2472				hypothetical protein
MENLLFMI_02557	CDS	1161				hypothetical protein
MENLLFMI_02558	CDS	837	btsR_3		COG3279	Transcriptional regulatory protein BtsR
MENLLFMI_02559	CDS	1053	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
MENLLFMI_02560	CDS	948				hypothetical protein
MENLLFMI_02561	CDS	1482	cry2		COG0415	Cryptochrome-like protein cry2
MENLLFMI_02562	CDS	444				hypothetical protein
MENLLFMI_02563	CDS	675	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MENLLFMI_02564	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
MENLLFMI_02565	CDS	1440	glyQS	6.1.1.14		Glycine--tRNA ligase
MENLLFMI_02566	CDS	378				hypothetical protein
MENLLFMI_02567	CDS	483				hypothetical protein
MENLLFMI_02568	CDS	396				hypothetical protein
MENLLFMI_02569	CDS	777				hypothetical protein
MENLLFMI_02570	CDS	1122	rho_2	3.6.4.-	COG1158	Transcription termination factor Rho
MENLLFMI_02571	CDS	777		3.1.1.10		Tropinesterase
MENLLFMI_02572	CDS	1632	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MENLLFMI_02573	CDS	693				hypothetical protein
MENLLFMI_02574	CDS	393				hypothetical protein
MENLLFMI_02575	CDS	1137	acuC_2			Acetoin utilization protein AcuC
MENLLFMI_02576	CDS	1224				hypothetical protein
MENLLFMI_02577	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
MENLLFMI_02578	CDS	1008	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
MENLLFMI_02579	CDS	843				hypothetical protein
MENLLFMI_02580	CDS	543		1.5.1.37		Flavin reductase
MENLLFMI_02581	CDS	1167	dnaJ_4		COG0484	Chaperone protein DnaJ
MENLLFMI_02582	CDS	663	grpE			Protein GrpE
MENLLFMI_02583	CDS	1092	hrcA		COG1420	Heat-inducible transcription repressor HrcA
MENLLFMI_02584	CDS	1806				hypothetical protein
MENLLFMI_02585	CDS	1572	gpmI_2	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MENLLFMI_02586	CDS	849	nth	4.2.99.18		Endonuclease III
MENLLFMI_02587	CDS	1233				hypothetical protein
MENLLFMI_02588	CDS	450				hypothetical protein
MENLLFMI_02589	CDS	447				hypothetical protein
MENLLFMI_02590	CDS	1290				hypothetical protein
MENLLFMI_02591	CDS	1005				hypothetical protein
MENLLFMI_02592	CDS	1551				hypothetical protein
MENLLFMI_02593	CDS	1197	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase
MENLLFMI_02594	CDS	492				hypothetical protein
MENLLFMI_02595	CDS	1533	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
MENLLFMI_02596	CDS	294				hypothetical protein
MENLLFMI_02597	CDS	1410	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
MENLLFMI_02598	CDS	993	ctaA	1.3.-.-		Heme A synthase
MENLLFMI_02599	CDS	951	ctaB1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 1
MENLLFMI_02600	CDS	966	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
MENLLFMI_02601	CDS	783				hypothetical protein
MENLLFMI_02602	CDS	603	rnhB	3.1.26.4	COG0164	Ribonuclease HII
MENLLFMI_02603	CDS	1593	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
MENLLFMI_02604	CDS	1446				hypothetical protein
MENLLFMI_02605	CDS	1638	ade_3	3.5.4.2	COG1001	Adenine deaminase
MENLLFMI_02606	CDS	1326	thrC	4.2.3.1	COG0498	Threonine synthase
MENLLFMI_02607	CDS	492				hypothetical protein
MENLLFMI_02608	tRNA	78				tRNA-Pro(cgg)
MENLLFMI_02609	CDS	1899		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
MENLLFMI_02610	CDS	1101	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
MENLLFMI_02611	CDS	813	yddE	5.1.-.-	COG0384	putative isomerase YddE
MENLLFMI_02612	CDS	3054	tolB_7			Tol-Pal system protein TolB
MENLLFMI_02613	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MENLLFMI_02614	CDS	1263	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MENLLFMI_02615	CDS	1374	nrgA			Ammonium transporter
MENLLFMI_02616	CDS	3051	uvrA_2			UvrABC system protein A
MENLLFMI_02617	CDS	423	yccF		COG3304	Inner membrane protein YccF
MENLLFMI_02618	CDS	450				hypothetical protein
MENLLFMI_02619	CDS	1068				hypothetical protein
MENLLFMI_02620	CDS	1968				hypothetical protein
MENLLFMI_02621	CDS	1467	merA	1.16.1.1		Mercuric reductase
MENLLFMI_02622	CDS	453				hypothetical protein
MENLLFMI_02623	CDS	1554	rcsC_27	2.7.13.3		Sensor histidine kinase RcsC
MENLLFMI_02624	CDS	441				hypothetical protein
MENLLFMI_02625	CDS	1560				hypothetical protein
MENLLFMI_02626	CDS	435				hypothetical protein
MENLLFMI_02627	CDS	489				hypothetical protein
MENLLFMI_02628	CDS	285				hypothetical protein
MENLLFMI_02629	CDS	294				hypothetical protein
MENLLFMI_02630	CDS	1092	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
MENLLFMI_02631	CDS	1590				hypothetical protein
MENLLFMI_02632	CDS	1083	fbpA			Fe(3+)-binding periplasmic protein
MENLLFMI_02633	CDS	2034	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
MENLLFMI_02634	CDS	1173	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MENLLFMI_02635	CDS	1089	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
MENLLFMI_02636	CDS	549				hypothetical protein
MENLLFMI_02637	CDS	2244	katG2	1.11.1.21	COG0376	Catalase-peroxidase 2
MENLLFMI_02638	CDS	909	oxyR			Hydrogen peroxide-inducible genes activator
MENLLFMI_02639	CDS	951	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
MENLLFMI_02640	CDS	1959	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
MENLLFMI_02641	CDS	1851	glgB_3	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
MENLLFMI_02642	CDS	519				hypothetical protein
MENLLFMI_02643	CDS	660				hypothetical protein
MENLLFMI_02644	CDS	1368	hflX		COG2262	GTPase HflX
MENLLFMI_02645	CDS	2079				hypothetical protein
MENLLFMI_02646	CDS	966				hypothetical protein
MENLLFMI_02647	CDS	2772	btuB_12			Vitamin B12 transporter BtuB
MENLLFMI_02648	CDS	567	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
MENLLFMI_02649	CDS	846				hypothetical protein
MENLLFMI_02650	CDS	1569	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
MENLLFMI_02651	CDS	483	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MENLLFMI_02652	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
MENLLFMI_02653	CDS	1230				hypothetical protein
MENLLFMI_02654	CDS	1545				hypothetical protein
MENLLFMI_02655	CDS	1533				hypothetical protein
MENLLFMI_02656	CDS	855				hypothetical protein
MENLLFMI_02657	CDS	1194	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
MENLLFMI_02658	CDS	1083	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
MENLLFMI_02659	CDS	372				hypothetical protein
MENLLFMI_02660	CDS	2589				hypothetical protein
MENLLFMI_02661	CDS	1503	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
MENLLFMI_02662	CDS	450	atpC		COG0355	ATP synthase epsilon chain
MENLLFMI_02663	CDS	2031				hypothetical protein
MENLLFMI_02664	CDS	510				hypothetical protein
MENLLFMI_02665	CDS	1167	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
MENLLFMI_02666	CDS	1029				hypothetical protein
MENLLFMI_02667	CDS	720				hypothetical protein
MENLLFMI_02668	CDS	1689		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
MENLLFMI_02669	CDS	735	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
MENLLFMI_02670	CDS	1740				hypothetical protein
MENLLFMI_02671	CDS	156				hypothetical protein
MENLLFMI_02672	CDS	1227	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
MENLLFMI_02673	CDS	1356				hypothetical protein
MENLLFMI_02674	CDS	495	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
MENLLFMI_02675	CDS	933				hypothetical protein
MENLLFMI_02676	CDS	330				hypothetical protein
MENLLFMI_02677	CDS	1368				hypothetical protein
MENLLFMI_02678	CDS	2091				hypothetical protein
MENLLFMI_02679	CDS	606				hypothetical protein
MENLLFMI_02680	CDS	1746	sdhA_2	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
MENLLFMI_02681	CDS	801	cpdA_5	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MENLLFMI_02682	CDS	2064				hypothetical protein
MENLLFMI_02683	CDS	2574	btuB_13			Vitamin B12 transporter BtuB
MENLLFMI_02684	CDS	747				hypothetical protein
MENLLFMI_02685	CDS	996	resA_3			Thiol-disulfide oxidoreductase ResA
MENLLFMI_02686	CDS	822				hypothetical protein
MENLLFMI_02687	CDS	1422	hutI_7	3.5.2.7		Imidazolonepropionase
MENLLFMI_02688	CDS	228	cspC			Cold shock-like protein CspC
MENLLFMI_02689	CDS	1482	phoA_2	3.1.3.1	COG1785	Alkaline phosphatase 4
MENLLFMI_02690	CDS	807	fetB		COG0390	putative iron export permease protein FetB
MENLLFMI_02691	CDS	693	opuAA_2	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
MENLLFMI_02692	CDS	462			COG2259	putative membrane protein
MENLLFMI_02693	CDS	402	crcB		COG0239	Putative fluoride ion transporter CrcB
MENLLFMI_02694	CDS	165				hypothetical protein
MENLLFMI_02695	CDS	414	arsC	1.20.4.4	COG0394	Arsenate reductase
MENLLFMI_02696	CDS	297				hypothetical protein
MENLLFMI_02697	CDS	1161	acr3		COG0798	Arsenical-resistance protein Acr3
MENLLFMI_02698	CDS	813	arsM	2.1.1.137		Arsenite methyltransferase
MENLLFMI_02699	CDS	339				hypothetical protein
MENLLFMI_02700	CDS	699				hypothetical protein
MENLLFMI_02701	CDS	573				hypothetical protein
MENLLFMI_02702	CDS	180				hypothetical protein
MENLLFMI_02703	CDS	759				hypothetical protein
MENLLFMI_02704	CDS	1263				hypothetical protein
MENLLFMI_02705	CDS	480				hypothetical protein
MENLLFMI_02706	CDS	429				hypothetical protein
MENLLFMI_02707	CDS	222				hypothetical protein
MENLLFMI_02708	tRNA	74				tRNA-Thr(cgt)
MENLLFMI_02709	CDS	756	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
MENLLFMI_02710	CDS	1536				hypothetical protein
MENLLFMI_02711	CDS	435				hypothetical protein
MENLLFMI_02712	CDS	1506				hypothetical protein
MENLLFMI_02713	CDS	1509				hypothetical protein
MENLLFMI_02714	CDS	1509				hypothetical protein
MENLLFMI_02715	CDS	1494				hypothetical protein
MENLLFMI_02716	CDS	729	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MENLLFMI_02717	CDS	1515				hypothetical protein
MENLLFMI_02718	CDS	1569				hypothetical protein
MENLLFMI_02719	CDS	726				hypothetical protein
MENLLFMI_02720	CDS	228				hypothetical protein
MENLLFMI_02721	CDS	297				hypothetical protein
MENLLFMI_02722	CDS	1506		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
MENLLFMI_02723	CDS	1500				hypothetical protein
MENLLFMI_02724	CDS	1476	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
MENLLFMI_02725	CDS	738	phoP_4		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MENLLFMI_02726	CDS	1359	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
MENLLFMI_02727	CDS	1071	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
MENLLFMI_02728	CDS	711	phoP_5		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
MENLLFMI_02729	CDS	741	cusR		COG0745	Transcriptional regulatory protein CusR
MENLLFMI_02730	CDS	1431	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
MENLLFMI_02731	CDS	1152	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
MENLLFMI_02732	CDS	399	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MENLLFMI_02733	CDS	555				hypothetical protein
MENLLFMI_02734	CDS	1287				hypothetical protein
MENLLFMI_02735	CDS	744				hypothetical protein
MENLLFMI_02736	CDS	552				hypothetical protein
MENLLFMI_02737	CDS	606				hypothetical protein
MENLLFMI_02738	CDS	1380	radA	3.6.4.-	COG1066	DNA repair protein RadA
MENLLFMI_02739	CDS	699	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
MENLLFMI_02740	CDS	771	mkl_2		COG1127	putative ribonucleotide transport ATP-binding protein mkl
