locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOOJEANF_02307	CDS	435				hypothetical protein
HOOJEANF_02308	CDS	186				hypothetical protein
HOOJEANF_02309	CDS	1791	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
HOOJEANF_02310	CDS	651				hypothetical protein
HOOJEANF_02311	CDS	1047	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
HOOJEANF_02312	CDS	1098	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
HOOJEANF_02313	CDS	1641	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
HOOJEANF_02314	CDS	1419	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HOOJEANF_02315	CDS	483				hypothetical protein
HOOJEANF_02316	CDS	618	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
HOOJEANF_02317	CDS	1755	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
HOOJEANF_02318	CDS	1602	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
HOOJEANF_02319	CDS	474				hypothetical protein
HOOJEANF_02320	CDS	279				hypothetical protein
HOOJEANF_02321	CDS	813				hypothetical protein
HOOJEANF_02322	CDS	420				hypothetical protein
HOOJEANF_02323	CDS	1125				hypothetical protein
HOOJEANF_02324	CDS	792	MTAP_2	2.4.2.1		S-methyl-5'-thioadenosine phosphorylase
HOOJEANF_02325	CDS	3099				hypothetical protein
HOOJEANF_02326	CDS	636				hypothetical protein
HOOJEANF_02327	CDS	1860			COG1132	putative ABC transporter ATP-binding protein
HOOJEANF_02328	CDS	969	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
HOOJEANF_02329	CDS	1800	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
HOOJEANF_02330	CDS	600				hypothetical protein
HOOJEANF_02331	CDS	2709	bamA_4			Outer membrane protein assembly factor BamA
HOOJEANF_02332	CDS	1008				hypothetical protein
HOOJEANF_02333	CDS	1017	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
HOOJEANF_02334	CDS	996				hypothetical protein
HOOJEANF_02335	CDS	924	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
HOOJEANF_02336	CDS	975	ftsY		COG0552	Signal recognition particle receptor FtsY
HOOJEANF_02337	CDS	603				hypothetical protein
HOOJEANF_02338	CDS	912				hypothetical protein
HOOJEANF_02339	CDS	2322				hypothetical protein
HOOJEANF_02340	CDS	576				hypothetical protein
HOOJEANF_02341	CDS	1224				hypothetical protein
HOOJEANF_02342	CDS	1638				hypothetical protein
HOOJEANF_02343	CDS	3279				TonB-dependent receptor P26
HOOJEANF_02344	CDS	333	atl_1		COG3695	DNA base-flipping protein
HOOJEANF_02345	CDS	507				hypothetical protein
HOOJEANF_02346	CDS	540				hypothetical protein
HOOJEANF_02347	CDS	1479				hypothetical protein
HOOJEANF_02348	CDS	3066				TonB-dependent receptor P3
HOOJEANF_02349	CDS	339	atl_2		COG3695	DNA base-flipping protein
HOOJEANF_02350	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
HOOJEANF_02351	CDS	777				hypothetical protein
HOOJEANF_02352	CDS	234				hypothetical protein
HOOJEANF_02353	CDS	978	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
HOOJEANF_02354	CDS	669				hypothetical protein
HOOJEANF_02355	CDS	753	ccmC		COG0755	Heme exporter protein C
HOOJEANF_02356	CDS	282				hypothetical protein
HOOJEANF_02357	CDS	432				hypothetical protein
HOOJEANF_02358	CDS	438				hypothetical protein
HOOJEANF_02359	CDS	1419			COG2239	Magnesium transporter MgtE
HOOJEANF_02360	CDS	810	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
HOOJEANF_02361	CDS	1107			COG4867	putative protein
HOOJEANF_02362	CDS	1239				hypothetical protein
HOOJEANF_02363	CDS	1257	ddl_2	6.3.2.4		D-alanine--D-alanine ligase
HOOJEANF_02364	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
HOOJEANF_02365	CDS	2733	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
HOOJEANF_02366	CDS	2796				hypothetical protein
HOOJEANF_02367	CDS	666				hypothetical protein
HOOJEANF_02368	CDS	1419	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
HOOJEANF_02369	CDS	708	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
HOOJEANF_02370	CDS	732				hypothetical protein
HOOJEANF_02371	CDS	1428	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HOOJEANF_02372	CDS	321	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HOOJEANF_02373	CDS	1158	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
HOOJEANF_02374	CDS	1110	serC	2.6.1.52		Phosphoserine aminotransferase
HOOJEANF_02375	CDS	486	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
HOOJEANF_02376	CDS	540			COG2335	Immunogenic protein MPT70
HOOJEANF_02377	CDS	969		1.13.11.63		beta-carotene 15,15'-dioxygenase
HOOJEANF_02378	CDS	1356	ndh	1.6.99.3	COG1252	NADH dehydrogenase
HOOJEANF_02379	CDS	522				hypothetical protein
HOOJEANF_02380	CDS	606				hypothetical protein
HOOJEANF_02381	CDS	1242	argG	6.3.4.5		Argininosuccinate synthase
HOOJEANF_02382	CDS	1134				hypothetical protein
HOOJEANF_02383	CDS	1062	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
HOOJEANF_02384	CDS	1188	lysJ	2.6.1.-	COG4992	[LysW]-aminoadipate semialdehyde transaminase
HOOJEANF_02385	CDS	1059	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
HOOJEANF_02386	CDS	804	argB_2	2.7.2.8	COG0548	Acetylglutamate kinase
HOOJEANF_02387	CDS	1086	dapE_3	3.5.1.18		Succinyl-diaminopimelate desuccinylase
HOOJEANF_02388	CDS	1314	argH	4.3.2.1	COG0165	Argininosuccinate lyase
HOOJEANF_02389	CDS	798				hypothetical protein
HOOJEANF_02390	CDS	444				hypothetical protein
HOOJEANF_02391	CDS	471				hypothetical protein
HOOJEANF_02392	CDS	2859				hypothetical protein
HOOJEANF_02393	CDS	252				hypothetical protein
HOOJEANF_02394	CDS	777	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HOOJEANF_02395	CDS	1011			COG0330	putative protein
HOOJEANF_02396	CDS	915	qmcA		COG0330	Protein QmcA
HOOJEANF_02397	CDS	597				hypothetical protein
HOOJEANF_02398	CDS	771	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
HOOJEANF_02399	CDS	969				hypothetical protein
HOOJEANF_02400	CDS	1776	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
HOOJEANF_02401	CDS	1407	rho_1	3.6.4.-		Transcription termination factor Rho
HOOJEANF_02402	CDS	3243	tri1	3.4.21.-	COG0793	Tricorn protease 
HOOJEANF_02403	CDS	747	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
HOOJEANF_02404	CDS	546	pal_3			Peptidoglycan-associated lipoprotein
HOOJEANF_02405	CDS	921				hypothetical protein
HOOJEANF_02406	CDS	1779			COG0659	putative sulfate transporter
HOOJEANF_02407	CDS	672				hypothetical protein
HOOJEANF_02408	CDS	537				hypothetical protein
HOOJEANF_02409	CDS	285				hypothetical protein
HOOJEANF_02410	CDS	2544				hypothetical protein
HOOJEANF_02411	CDS	279				hypothetical protein
HOOJEANF_02412	CDS	303				hypothetical protein
HOOJEANF_02413	CDS	1587	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
HOOJEANF_02414	CDS	1005				hypothetical protein
HOOJEANF_02415	CDS	1251				hypothetical protein
HOOJEANF_02416	CDS	651	fliA			RNA polymerase sigma factor FliA
HOOJEANF_02417	CDS	1023				hypothetical protein
HOOJEANF_02418	CDS	2814				hypothetical protein
HOOJEANF_02419	CDS	513				hypothetical protein
HOOJEANF_02420	CDS	2127	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
HOOJEANF_02421	CDS	504				hypothetical protein
HOOJEANF_02422	CDS	1461	gdhA_2	1.4.1.3	COG0334	Glutamate dehydrogenase
HOOJEANF_02423	CDS	1935	nhaP2			K(+)/H(+) antiporter NhaP2
HOOJEANF_02424	CDS	2304				hypothetical protein
HOOJEANF_02425	CDS	2343	potE_1			Putrescine transporter PotE
HOOJEANF_02426	CDS	2265				hypothetical protein
HOOJEANF_02427	CDS	1347	yhdG_1		COG0531	putative amino acid permease YhdG
HOOJEANF_02428	CDS	765				hypothetical protein
HOOJEANF_02429	CDS	663	trkA_1		COG0569	Trk system potassium uptake protein TrkA
HOOJEANF_02430	CDS	1362	yhdG_2		COG0531	putative amino acid permease YhdG
HOOJEANF_02431	CDS	615				hypothetical protein
HOOJEANF_02432	CDS	1635				hypothetical protein
HOOJEANF_02433	CDS	681	ktrA		COG0569	Ktr system potassium uptake protein A
HOOJEANF_02434	CDS	279			COG1662	IS1 family transposase ISSru2
HOOJEANF_02435	CDS	1329	ntpJ			Potassium/sodium uptake protein NtpJ
HOOJEANF_02436	CDS	1341	trkA_2		COG0569	Trk system potassium uptake protein TrkA
HOOJEANF_02437	CDS	1500	trkH		COG0168	Trk system potassium uptake protein TrkH
HOOJEANF_02438	CDS	1629	ybaL		COG1226	Putative cation/proton antiporter YbaL
HOOJEANF_02439	CDS	1578	kefC_5		COG0475	Glutathione-regulated potassium-efflux system protein KefC
HOOJEANF_02440	CDS	2211	potE_2			Putrescine transporter PotE
HOOJEANF_02441	CDS	2136	potE_3			Putrescine transporter PotE
HOOJEANF_02442	CDS	3468	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
HOOJEANF_02443	CDS	858	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
HOOJEANF_02444	CDS	600				hypothetical protein
HOOJEANF_02445	CDS	387				hypothetical protein
HOOJEANF_02446	CDS	423				hypothetical protein
HOOJEANF_02447	CDS	462				hypothetical protein
HOOJEANF_02448	CDS	738	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
HOOJEANF_02449	CDS	483				hypothetical protein
HOOJEANF_02450	CDS	1842		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
HOOJEANF_02451	CDS	276				hypothetical protein
HOOJEANF_02452	CDS	714				hypothetical protein
HOOJEANF_02453	CDS	600	comR			HTH-type transcriptional repressor ComR
HOOJEANF_02454	CDS	1215	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
HOOJEANF_02455	CDS	285				hypothetical protein
HOOJEANF_02456	CDS	2259				hypothetical protein
HOOJEANF_02457	CDS	780				hypothetical protein
HOOJEANF_02458	CDS	1317	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
HOOJEANF_02459	CDS	711	phoP_3		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HOOJEANF_02460	CDS	1068	sphX		COG0226	Protein SphX
HOOJEANF_02461	CDS	966	pstC		COG0573	Phosphate transport system permease protein PstC
HOOJEANF_02462	CDS	888	pstA		COG0581	Phosphate transport system permease protein PstA
HOOJEANF_02463	CDS	882	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
HOOJEANF_02464	CDS	738	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
HOOJEANF_02465	CDS	1674				hypothetical protein
HOOJEANF_02466	CDS	7071				hypothetical protein
HOOJEANF_02467	tRNA	75				tRNA-Gln(ctg)
HOOJEANF_02468	CDS	891	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
HOOJEANF_02469	CDS	1194	ribD		COG0117	Riboflavin biosynthesis protein RibD
HOOJEANF_02470	CDS	654	ribE	2.5.1.9	COG0307	Riboflavin synthase
HOOJEANF_02471	CDS	222				hypothetical protein
HOOJEANF_02472	CDS	870				hypothetical protein
HOOJEANF_02473	CDS	711				hypothetical protein
HOOJEANF_02474	CDS	1020	adh_2	1.1.1.1		Alcohol dehydrogenase
HOOJEANF_02475	CDS	1224	ymfD			Bacillibactin exporter
HOOJEANF_02476	CDS	1392	amyB	3.2.1.1		Alpha-amylase 2
HOOJEANF_02477	CDS	603				hypothetical protein
HOOJEANF_02478	tRNA	75				tRNA-Lys(ttt)
HOOJEANF_02479	tRNA	88				tRNA-Leu(gag)
HOOJEANF_02480	CDS	1338	steT_2		COG0531	Serine/threonine exchanger SteT
HOOJEANF_02481	CDS	2709	btuB_11			Vitamin B12 transporter BtuB
HOOJEANF_02482	CDS	948	pcm_2	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
HOOJEANF_02483	CDS	3255	rep	3.6.4.12		ATP-dependent DNA helicase Rep
HOOJEANF_02484	CDS	783				queuosine precursor transporter
HOOJEANF_02485	CDS	942	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HOOJEANF_02486	CDS	762		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
HOOJEANF_02487	CDS	510				hypothetical protein
HOOJEANF_02488	CDS	1557				hypothetical protein
HOOJEANF_02489	CDS	657				hypothetical protein
HOOJEANF_02490	CDS	291				hypothetical protein
HOOJEANF_02491	CDS	2211	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
HOOJEANF_02492	CDS	474				hypothetical protein
HOOJEANF_02493	CDS	1047				hypothetical protein
HOOJEANF_02494	CDS	2472				hypothetical protein
HOOJEANF_02495	CDS	1161				hypothetical protein
HOOJEANF_02496	CDS	837	btsR_3		COG3279	Transcriptional regulatory protein BtsR
HOOJEANF_02497	CDS	1053	sfnG	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
HOOJEANF_02498	CDS	948				hypothetical protein
HOOJEANF_02499	CDS	1482	cry2		COG0415	Cryptochrome-like protein cry2
HOOJEANF_02500	CDS	444				hypothetical protein
HOOJEANF_02501	CDS	672	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HOOJEANF_02502	CDS	1188	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
HOOJEANF_02503	CDS	1440	glyQS	6.1.1.14		Glycine--tRNA ligase
HOOJEANF_02504	CDS	279			COG1662	IS1 family transposase ISSru3
HOOJEANF_02505	CDS	315			COG1662	IS1 family transposase ISSru3
HOOJEANF_02506	CDS	387				hypothetical protein
HOOJEANF_02507	CDS	777				hypothetical protein
HOOJEANF_02508	CDS	1122	rho_2	3.6.4.-	COG1158	Transcription termination factor Rho
HOOJEANF_02509	CDS	777		3.1.1.10		Tropinesterase
HOOJEANF_02510	CDS	1632	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HOOJEANF_02511	CDS	693				hypothetical protein
HOOJEANF_02512	CDS	393				hypothetical protein
HOOJEANF_02513	CDS	1137	acuC_2			Acetoin utilization protein AcuC
HOOJEANF_02514	CDS	1272				hypothetical protein
HOOJEANF_02515	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
HOOJEANF_02516	CDS	1008	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HOOJEANF_02517	CDS	843				hypothetical protein
HOOJEANF_02518	CDS	543		1.5.1.37		Flavin reductase
HOOJEANF_02519	CDS	1167	dnaJ_4		COG0484	Chaperone protein DnaJ
HOOJEANF_02520	CDS	663	grpE			Protein GrpE
HOOJEANF_02521	CDS	1092	hrcA		COG1420	Heat-inducible transcription repressor HrcA
HOOJEANF_02522	CDS	1806				hypothetical protein
HOOJEANF_02523	CDS	1572	gpmI_2	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HOOJEANF_02524	CDS	849	nth	4.2.99.18		Endonuclease III
HOOJEANF_02525	CDS	1233				hypothetical protein
HOOJEANF_02526	CDS	450				hypothetical protein
HOOJEANF_02527	CDS	447				hypothetical protein
HOOJEANF_02528	CDS	1290				hypothetical protein
HOOJEANF_02529	CDS	1005				hypothetical protein
HOOJEANF_02530	CDS	1551				hypothetical protein
HOOJEANF_02531	CDS	1197	metC_2	4.4.1.13	COG0626	Cystathionine beta-lyase
HOOJEANF_02532	CDS	492				hypothetical protein
HOOJEANF_02533	CDS	1533	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
HOOJEANF_02534	CDS	294				hypothetical protein
HOOJEANF_02535	CDS	1410	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
HOOJEANF_02536	CDS	993	ctaA	1.3.-.-		Heme A synthase
HOOJEANF_02537	CDS	951	ctaB1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 1
HOOJEANF_02538	CDS	966	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
HOOJEANF_02539	CDS	783				hypothetical protein
HOOJEANF_02540	CDS	603	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HOOJEANF_02541	CDS	1593	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
HOOJEANF_02542	CDS	1446				hypothetical protein
HOOJEANF_02543	CDS	1638	ade_3	3.5.4.2	COG1001	Adenine deaminase
HOOJEANF_02544	CDS	720				hypothetical protein
HOOJEANF_02545	CDS	1326	thrC	4.2.3.1	COG0498	Threonine synthase
HOOJEANF_02546	CDS	492				hypothetical protein
HOOJEANF_02547	tRNA	78				tRNA-Pro(cgg)
HOOJEANF_02548	CDS	1899		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
HOOJEANF_02549	CDS	1101	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
HOOJEANF_02550	CDS	813	yddE	5.1.-.-	COG0384	putative isomerase YddE
HOOJEANF_02551	CDS	3054	tolB_7			Tol-Pal system protein TolB
HOOJEANF_02552	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
HOOJEANF_02553	CDS	1263	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
HOOJEANF_02554	CDS	1374	nrgA			Ammonium transporter
HOOJEANF_02555	CDS	3051	uvrA_2		COG0178	UvrABC system protein A
HOOJEANF_02556	CDS	207				hypothetical protein
HOOJEANF_02557	CDS	450				hypothetical protein
HOOJEANF_02558	CDS	1068				hypothetical protein
HOOJEANF_02559	CDS	1968				hypothetical protein
HOOJEANF_02560	CDS	1467	merA	1.16.1.1		Mercuric reductase
HOOJEANF_02561	CDS	1743	rcsC_27	2.7.13.3		Sensor histidine kinase RcsC
HOOJEANF_02562	CDS	297	rcsC_28	2.7.13.3		Sensor histidine kinase RcsC
HOOJEANF_02563	CDS	333				hypothetical protein
HOOJEANF_02564	CDS	780				hypothetical protein
HOOJEANF_02565	CDS	465				hypothetical protein
HOOJEANF_02566	CDS	1278				hypothetical protein
HOOJEANF_02567	CDS	489				hypothetical protein
HOOJEANF_02568	CDS	528				hypothetical protein
HOOJEANF_02569	CDS	1092	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
HOOJEANF_02570	CDS	1590				hypothetical protein
HOOJEANF_02571	CDS	1092	fbpA			Fe(3+)-binding periplasmic protein
HOOJEANF_02572	CDS	2034	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
HOOJEANF_02573	CDS	1173	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HOOJEANF_02574	CDS	1089	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
HOOJEANF_02575	CDS	549				hypothetical protein
HOOJEANF_02576	CDS	2244	katG2	1.11.1.21	COG0376	Catalase-peroxidase 2
HOOJEANF_02577	CDS	909	oxyR			Hydrogen peroxide-inducible genes activator
HOOJEANF_02578	CDS	951	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
HOOJEANF_02579	CDS	1959	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
HOOJEANF_02580	CDS	1851	glgB_3	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
HOOJEANF_02581	CDS	519				hypothetical protein
HOOJEANF_02582	CDS	660				hypothetical protein
HOOJEANF_02583	CDS	1368	hflX		COG2262	GTPase HflX
HOOJEANF_02584	CDS	2112				hypothetical protein
HOOJEANF_02585	CDS	921				hypothetical protein
HOOJEANF_02586	CDS	2769	btuB_12			Vitamin B12 transporter BtuB
HOOJEANF_02587	CDS	663	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
HOOJEANF_02588	CDS	846				hypothetical protein
HOOJEANF_02589	CDS	1569	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
HOOJEANF_02590	CDS	483	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
HOOJEANF_02591	CDS	1308	fpgS	6.3.2.17		Folylpolyglutamate synthase
HOOJEANF_02592	CDS	1230				hypothetical protein
HOOJEANF_02593	CDS	1545				hypothetical protein
HOOJEANF_02594	CDS	1533				hypothetical protein
HOOJEANF_02595	CDS	855				hypothetical protein
HOOJEANF_02596	CDS	1194	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
HOOJEANF_02597	CDS	1083	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HOOJEANF_02598	CDS	372				hypothetical protein
HOOJEANF_02599	CDS	2589				hypothetical protein
HOOJEANF_02600	CDS	1503	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
HOOJEANF_02601	CDS	450	atpC		COG0355	ATP synthase epsilon chain
HOOJEANF_02602	CDS	2031				hypothetical protein
HOOJEANF_02603	CDS	510				hypothetical protein
HOOJEANF_02604	CDS	1167	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
HOOJEANF_02605	CDS	1029				hypothetical protein
HOOJEANF_02606	CDS	720				hypothetical protein
HOOJEANF_02607	CDS	1692		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
HOOJEANF_02608	CDS	1224	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
HOOJEANF_02609	CDS	954				hypothetical protein
HOOJEANF_02610	CDS	495	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HOOJEANF_02611	CDS	933				hypothetical protein
HOOJEANF_02612	CDS	330				hypothetical protein
HOOJEANF_02613	CDS	1368				hypothetical protein
HOOJEANF_02614	CDS	2091				hypothetical protein
HOOJEANF_02615	CDS	606				hypothetical protein
HOOJEANF_02616	CDS	1746	sdhA_2	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
HOOJEANF_02617	CDS	801	cpdA_5	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HOOJEANF_02618	CDS	1053	resA_3			Thiol-disulfide oxidoreductase ResA
HOOJEANF_02619	CDS	822				hypothetical protein
HOOJEANF_02620	CDS	1422	hutI_4	3.5.2.7		Imidazolonepropionase
HOOJEANF_02621	CDS	228	cspC			Cold shock-like protein CspC
HOOJEANF_02622	CDS	1482	phoA_2	3.1.3.1	COG1785	Alkaline phosphatase 4
HOOJEANF_02623	CDS	807	fetB		COG0390	putative iron export permease protein FetB
HOOJEANF_02624	CDS	681	opuAA_2	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
HOOJEANF_02625	CDS	462			COG2259	putative membrane protein
HOOJEANF_02626	CDS	402	crcB		COG0239	Putative fluoride ion transporter CrcB
HOOJEANF_02627	CDS	279			COG1662	IS1 family transposase ISSru3
HOOJEANF_02628	CDS	315			COG1662	IS1 family transposase ISSru3
HOOJEANF_02629	CDS	165				hypothetical protein
HOOJEANF_02630	CDS	414	arsC	1.20.4.4	COG0394	Arsenate reductase
HOOJEANF_02631	CDS	297				hypothetical protein
HOOJEANF_02632	CDS	1161	acr3		COG0798	Arsenical-resistance protein Acr3
HOOJEANF_02633	CDS	813	arsM	2.1.1.137		Arsenite methyltransferase
HOOJEANF_02634	CDS	339				hypothetical protein
HOOJEANF_02635	CDS	699				hypothetical protein
HOOJEANF_02636	CDS	573				hypothetical protein
HOOJEANF_02637	CDS	96				hypothetical protein
HOOJEANF_02638	CDS	759				hypothetical protein
HOOJEANF_02639	CDS	1263				hypothetical protein
HOOJEANF_02640	CDS	261				hypothetical protein
HOOJEANF_02641	CDS	264				hypothetical protein
HOOJEANF_02642	CDS	429				hypothetical protein
HOOJEANF_02643	CDS	222				hypothetical protein
HOOJEANF_02644	tRNA	74				tRNA-Thr(cgt)
HOOJEANF_02645	CDS	756	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
HOOJEANF_02646	CDS	1536				hypothetical protein
HOOJEANF_02647	CDS	399				hypothetical protein
HOOJEANF_02648	CDS	1476				hypothetical protein
HOOJEANF_02649	CDS	1509				hypothetical protein
HOOJEANF_02650	CDS	1494				hypothetical protein
HOOJEANF_02651	CDS	729	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HOOJEANF_02652	CDS	1515				hypothetical protein
HOOJEANF_02653	CDS	927				hypothetical protein
HOOJEANF_02654	CDS	519				hypothetical protein
HOOJEANF_02655	CDS	315			COG1662	IS1 family transposase ISSru3
HOOJEANF_02656	CDS	279			COG1662	IS1 family transposase ISSru3
HOOJEANF_02657	CDS	1512		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
HOOJEANF_02658	CDS	1500				hypothetical protein
HOOJEANF_02659	CDS	1476	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
HOOJEANF_02660	CDS	738	phoP_4		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HOOJEANF_02661	CDS	1359	aroH	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase
HOOJEANF_02662	CDS	1071	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
HOOJEANF_02663	CDS	711	phoP_5		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
HOOJEANF_02664	CDS	741	cusR		COG0745	Transcriptional regulatory protein CusR
HOOJEANF_02665	CDS	1431	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
HOOJEANF_02666	CDS	1152	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HOOJEANF_02667	CDS	399	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HOOJEANF_02668	CDS	555				hypothetical protein
HOOJEANF_02669	CDS	1287				hypothetical protein
HOOJEANF_02670	CDS	744				hypothetical protein
HOOJEANF_02671	CDS	564				hypothetical protein
HOOJEANF_02672	CDS	606				hypothetical protein
HOOJEANF_02673	CDS	1380	radA	3.6.4.-	COG1066	DNA repair protein RadA
HOOJEANF_02674	CDS	699	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
HOOJEANF_02675	CDS	771	mkl_2		COG1127	putative ribonucleotide transport ATP-binding protein mkl
HOOJEANF_02676	CDS	933				hypothetical protein
HOOJEANF_02677	CDS	1209				hypothetical protein
HOOJEANF_02678	CDS	1410	tgs1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
HOOJEANF_02679	CDS	483				hypothetical protein
HOOJEANF_02680	CDS	444				hypothetical protein
HOOJEANF_02681	CDS	318				hypothetical protein
HOOJEANF_02682	CDS	483	IMPDH_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
